dataset,image_file,label_file,status,reference_text,ocr_text,ref_chars,ref_words,cer,wer,ocr_time_sec,error,ier,set_precision,set_recall,set_f1
indoor,indoor_x90.jpg,labelx90.txt,ok,"Water, Glycerin, Dimethicone, Cyclopentasiloxane, Butylene Glycol, Polymethylsilsesquioxane, Simmondsia Chinensis Seed Oil, Lauryl PEG-10 Tris(Trimethylsiloxy)Silylethyl Dimethicone, Sodium Chloride, Isopentyldiol, Octyldodecanol, Dimethicone/PEG-10/15 Crosspolymer, Panthenol, Aloe Barbadensis Leaf Juice, Dimethicone Crosspolymer, Bisabolol, Polysilicone-11, Sodium Hyaluronate, Hydrolyzed Hyaluronic Acid, Echium Plantagineum Seed Oil, Polyglyceryl-10 Laurate, Helianthus Annuus Seed Oil Unsaponifiables, Cardiospermum Halicacabum Flower/Leaf/Vine Extract, Sodium Polyglutamate, Tocopherol, Salicylic Acid, Amylopectin, Dextrin, Niacinamide, Xanthan Gum, Camellia Sinensis Leaf Extract, Zinc PCA, Gluconolactone, Lactococcus Ferment Lysate, Propylene Glycol, Betaine, Magnesium Aspartate, Zinc Gluconate, Trimethamine, Copper Gluconate, Sodium Benzoate, Phenoxyethanol, Chlorphenesin, 44","Ingredients/douus:nou: CROSSPOLYMER, BISABOLOL FHAGRANCE. HYALURONIC ACID, ECHIUM PLANTAGINEUM POLYGLUTAMATE, TOCOPHEROL FLOWER/LEAF/VINE EXTRACT, SODIUM DEXTRIN, NIACINAMIDE, XANTHAN GUM. CAMELLIA SINENSIS LEAF ZINC GLUCONATE, TROMETHAMINE COPPER CHLORPHENESIN.",890,85,0.7258,0.8,0.1483,,0.9535,0.1667,0.0465,0.0727
indoor,indoor_x91.jpg,labelx91.txt,ok,"Aqua, Butylene Glycol, Phenoxyethanol, Polysorbate 20, Triethanolamine, Carbomer, Allantoin, Chlorphenesin, Glycerin, Disodium EDTA, Xanthan Gum, Aloe Barbadensis Leaf Juice Powder, Dipotassium Glycyrrhizate, Sodium Hyaluronate, Salicylic Acid, Amylopectin, Fragrance, Dextrin, Collagen, PEG-60 Almond Glycerides, Glyceryl Caprylate, Glycol, 1,2-Hexanediol, Centella Asiatica Extract, Caprylic/Capric Triglyceride, Capreth-20, Polyglyceryl-10 Stearate, Beta-Glucan, Ceramide 3, CI 19140, Nordihydroguaiaretic Acid, CI 42090, Oleanolic Acid, 34"," AMYLOPECTIN, FRAGRANCE DE AIN COLAGEN AMIDE 3, CI 19140, NORDIHYDROGUARETIC ACID, Cl 42090, OLEANOLIC ACID",543,57,0.8085,0.8772,0.0609,,0.9375,0.8333,0.1562,0.2632
indoor,indoor_x92.jpg,labelx92.txt,ok,"Aqua, Cyclopentasiloxane, Homosalate, Dimethicone, Titanium Dioxide, Phenylbenzimidazole Sulfonic Acid, Zinc Oxide, PEG-10 Dimethicone/Vinyl Dimethicone Crosspolymer, C13-15 Alkane, Propanediol, Arginine, Butyloctyl Salicylate, Dodecane, Niacinamide, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Ethylhexyl Triazone, Sodium Chloride, Lauryl PEG-10 Tris(Trimethylsiloxy)Silylethyl Dimethicone, Glyceryl Glucoside, Propylene Glycol, Dimethicone/Vinyl Dimethicone Crosspolymer, PEG-10 Dimethicone, Ectoin, Citrullus Lanatus Fruit Extract, Benzyl Alcohol, Sorbitan Caprylate, Hydrogen Dimethicone, Dimethicone Crosspolymer, Citrus Aurantium Dulcis Fruit Extract, HDI/Trimethylol Hexyllactone Crosspolymer, Aluminum Hydroxide, Butylene Glycol, Glycerin, Crataegus Monogyna Leaf Extract, Disodium EDTA, CI 77492, CI 77491, Triethoxycaprylylsilane, Pentylene Glycol, Glutathione, Sodium Hyaluronate, Caprylic/Capric Triglyceride, Ascorbyl Tetraisopalmitate, Tocopherol, Polyquaternium-61, Silica, CI 17200, Carbomer, Citrulline, Methicone, Sodium Benzoate, Potassium Sorbate, DNA, 55","Titanium Dioxide, Phenylbenzimidazole Sulfonic Acid, Zinc Oxide, PEG-10 Dimethicone/Vinyl Dimethicone Crosspolymer, C13-15 Alkane, Propanediol, Arginine, Butyloctyl Salicylate, Dodecane, Niacinamide, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Ethylhexyl Triazone, Sodium Chloride, Lauryl PEG-10 Tris(Trimethylsiloxy)Silylethyl Dimethicone, Maltitol, Glyceryl Glucoside, Propylene Glycol, Dimethicone/Vinyl Dimethicone Crosspolymer, PEG-10 Dimethicone, Ectoin, Citrullus Lanatus Fruit Extract, Benzyl Alcohol, Sorbitan Caprylate, Hydrogen Pentylene Glycol, Glutathione, Sodium Hyaluronate, Caprylic/Capric Silca, Cl 17200, Carbomer, Citrulline, Methicone, Sodium Benzoate, Potassium Sorbate, DNA",1123,107,0.3571,0.3832,0.2637,,0.463,0.8857,0.5741,0.6966
indoor,indoor_x93.jpg,labelx93.txt,ok,"Aqua, Propanediol, Butylene Glycol, Olive Oil PEG-7 Esters, Polysorbate 20, Glycerin, Sodium Acrylates Copolymer, Snail Secretion Filtrate, Lecithin, Biosaccharide Gum-1, Hydrolyzed Sponge, Croton Lechleri Resin Extract, Ethylhexylglycerin, Hydroxypropyl Guar, Hydroxyethylcellulose, Glyceryl Acrylate/Acrylic Acid Copolymer, Propylene Glycol, PVM/MA Copolymer, Glycolic Acid, Fragrance, Lactic Acid, Sodium Magnesium Silicate, Citric Acid, Dipotassium Glycyrrhizate, Phenoxyethanol, Xanthan Gum, 27","AQUA, PROPANEDIOL, BUTYLENE GLYCOL, OLIVE OIL PEG-7 ESTERS, POLYSORBATE 20, GLYCERIN, SODIUM ACRYLATES COPOLYMER, SNAIL SECRETION FILTRATE, LECITHIN, BIOSACCHARIDE GUM-1, HYDROLYZED SPONGE, CROTON LECHLERI RESIN EXTRACT, ETHYLHEXYLGLYCERIN, HYDROXYPROPYL GUAR, HYDROXYETHYLCELLULOSE, DISODIUM EDTA, GLYCOL, PVM/MA COPOLYMER, GLYCOLIC ACID, FRAGRANCE, LACTIC CITRIC ACID, MAGNESIUM SILICATE, ACID, SODIUM PHENOXYETHANOL,XANTHAN GUM, DIPOTASSIUM GLYCYRRHIZATE /nn/Ta",499,54,0.2385,0.2593,0.1813,,0.3077,0.7308,0.7308,0.7308
indoor,indoor_x94.jpg,labelx94.txt,ok,"Water, C12-15 Alkyl Benzoate, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Ethylhexyl Salicylate, Propanediol, Dimethicone, Ethylhexyl Triazone, Silica, Titanium Dioxide, Polyglyceryl-4 Laurate, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Butyloctyl Salicylate, 1,2-Hexanediol, Phenoxyethanol, Lecithin, Polyglyceryl-6 Laurate, Glycerin, Talc, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Diutan Gum, Niacinamide, Allantoin, Hydroxyacetophenone, Sodium Hydroxide, Ethylhexylglycerin, Cyclopentasiloxane, Zinc PCA, Butylene Glycol, Capsicum Annuum Fruit Extract, Caprylic Capric Glycerides, Hydrolyzed Corn Starch Octenylsuccinate, Sodium Lauroyl Lactylate, Biosaccharide Gum-4, Ceramide NP, Ceramide AP, Phytosphingosine, Cholesterol, Isostearyl Isostearate, Xanthan Gum, Carbomer, Sodium Benzoate, Citric Acid, Green Tea Extract, Sodium Salicylate, Astaxanthin, Oryza Sativa Hull Extract, Butyrospermum Parkii (Shea Butter), Tocopherol, Ceramide EOP, 50",,958,97,1.0,1.0,0.0365,,1.0,0.0,0.0,0.0
indoor,indoor_x95.jpg,labelx95.txt,ok,"Deionized Water, Butylene Glycol, Octyldodecanol, Sodium Acrylate/Acryloyldimethyltaurate/Dimethylacrylamide Crosspolymer, Salicylic Acid, Isohexadecane, Polysorbate 80, Phenoxyethanol, Sodium Benzoate, Echium Plantagineum Seed Oil, Dimethylacrylamide/Acrylic Acid/Polystyrene Ethyl Methacrylate Copolymer, Dipotassium Glycyrrhizate, Zingiber Officinale Root Extract, Caprylyl Glycol, Helianthus Annuus Seed Oil Unsaponifiables, Potassium Sorbate, Sorbitan Oleate, Cardiospermum Halicacabum Flower/Leaf/Vine Extract, Boswellia Serrata Extract, Honey Extract, Oryza Sativa Bran Extract, Camellia Sinensis Leaf Extract, Tocopherol, Aspalathus Linearis Extract, Oligopeptide-10, Bisabolol, 27","INGREDIENTS/aouwau:DeionizedWater, Butylene Glycol, Octyldodecanol, Sodium Acrylate/Acryloyldimethyitaurate/Di- methylacrylamide Crosspolymer, Allyl Methacrylates Crosspolymer, Sallcylic Acid, Isohexadecane, Polysorbate 80, Phenoxyethanol, Sodium Benzoate, Echium Plantagineum Seed Oil, Dimethylacrylamide/Aorylic Acid/Polystyrene Ethyl Methacrylate Copolymer, Dipotassium Glycyrhizate, Zingiber Officinale Root Extract, Caprylyl Glycol, Helianthus Annuus Seed Oll Unsaponifiables, Potassium Sorbate, Sorbitan Oleate, Cardiospermum Halicacabum Flower/Leaf/Vine Extract, Boswellia Serrata Extract, Honey Extract, Oryza Sativa Bran Extract, Camellia Sinensis Leaf Extract, Tocopherol, Aspalathus Linearis Extract, Oligopeptide-10, Bisabolol",689,66,0.0943,0.197,0.2069,,0.3462,0.8929,0.9615,0.9259
indoor,indoor_x96.jpg,labelx96.txt,ok,"DI-Water, Cyclopentasiloxane, Dicaprylyl Carbonate, Aloe Barbadensis Leaf Juice, Pentaerythrityl Distearate, Glyceryl Stearate, Dimethicone, Niacinamide, Methylsilanol Hydroxyproline Aspartate, Propylene Glycol, Polymethyl Methacrylate, Sodium Stearoyl Glutamate, PEG-100 Stearate, Sodium Polyacrylate, Butyrospermum Parkii Butter, Butylene Glycol, Glycerin, Citric Acid, Cyclohexasiloxane, Tocopheryl Acetate, Polysilicone-11, Phenoxyethanol, Cetearyl Alcohol, Sodium Benzoate, Fragrance, Disodium EDTA, Caprylyl Glycol, Disodium Cocoamphodiacetate, Potassium Alcohol, Potassium Sorbate, Hydrolyzed Ceratonia Siliqua Seed Extract, Allium Cepa Bulb Extract, Sodium Hyaluronate, Centella Asiatica Extract, Cephalins, PVP, Salicylic Acid, Palmitoyl Tripeptide-5, Ethylhexylglycerin, Sodium Methylparaben, Methylparaben, Hexylene Glycol, Propylparaben, Butylparaben, Ethylparaben, 46", n 4  In SPINCONTRAOL ASIA   2555 Ethylparaben,880,86,0.9568,1.0,0.0678,,1.0,0.0,0.0,0.0
indoor,indoor_x97.jpg,labelx97.txt,ok,"Aqua, Butylene Glycol, Niacinamide, Hamamelis Virginiana Leaf Water, Fomes Officinalis Extract, Sodium Acrylates Crosspolymer-2, Phenoxyethanol, Sodium Acrylate/Acryloyldimethyl Taurate Copolymer, Dimethicone, Chlorphenesin, Aesculus Hippocastanum Seed Extract, Faex Extract, Laminaria Japonica Extract, Maltodextrin, Glycerin, Ammonium Acryloyldimethyltaurate/VP Copolymer, Carica Papaya Fruit Extract, Disodium EDTA, Aloe Barbadensis Leaf Juice, Enantia Chlorantha Bark Extract, Pentylene Glycol, Xanthan Gum, Trideceth-6, Panthenol, Propylene Glycol, Zinc Gluconate, PEG/PPG-18/18 Dimethicone, Polyquaternium-51, Kaempferia Parviflora Rhizome Extract, Caffeine, Biosaccharide Gum-1, Lecithin, 1,2-Hexanediol, Zostera Marina Extract, Citric Acid, Caprylyl Glycol, Menthol, Potassium Sorbate, Sodium Benzoate, Biotin, Linseed Oil, Tocopheryl Acetate, Glycine Soja (Soybean) Oil, Sodium Oleate, Oleanolic Acid, Hydrogenated Lecithin, CI 42090, Cyclodextrin, Ascorbyl Palmitate, Sh-Oligopeptide-1, 51","Aqua, Butylene glycol, Niacinamide, Hamamelis Virginiana Leaf Water, Fomes Officinalis Extract, Sodium Acrylates Crosspolymer-2, Phenoxyethanol, Sodium Acrylate/Acryloyldimethyl Taurate Copolymer, Dimethicone, Chlorphenesin, Aesculus Hippocastanum Seed Extract, Faex Extract, Laminaria Japonica Extract, Maltodextrin, Glycerin, Ammonium Glycyrmizate Disodium EDTA, Aloe Barbadensis Leaf Juice, Enantia, Chlorantha Bark Extract Pentylene Glycol, Xanthan Gum, Trideceth-6, Panthenol, Propylene Glycol, Zinc Guconate, PEG/PPG-18/18 Dimethicone, Polyquatermium-51, Kaempferia Parviflora Rhizome Extract, Caffeine, Biosaccharide Gum-1, Lecithin, Ascorbyl Palmitate, Sh-Oligopeptide-1",999,105,0.3273,0.4095,0.2174,,0.4898,0.875,0.5714,0.6914
indoor,indoor_x98.jpg,labelx98.txt,ok,"Aqua, Butylene Glycol, Glycerin, C12-15 Alkyl Benzoate, Cyclopentasiloxane, Isohexadecane, Propylene Glycol, Simmondsia Chinensis Seed Oil, Bis-PEG/PPG-20/5 PEG/PPG-20/5 Dimethicone, Glyceryl Stearate, PEG-100 Stearate, Zinc PCA, Hamamelis Virginiana Leaf Water, Magnesium Aluminum Silicate, Phenoxyethanol, Imperata Cylindrica Root Extract, Butyrospermum Parkii Butter, Ammonium Acryloyldimethyltaurate/VP Copolymer, Carica Papaya Fruit Extract, Daucus Carota Sativa Root, Polyacrylate Crosspolymer-6, Caprylic/Capric Triglyceride, Chlorphenesin, Tocopheryl Acetate, BHT, Disodium EDTA, Ubiquinone, Polysorbate 20, Fragrance, Enantia Chlorantha Bark Extract, Centella Asiatica Root Extract, Lecithin, Carbomer, Ascorbic Acid, Palmitoyl Tripeptide-38, Citric Acid, Linseed Oil, Sodium Sorbate, Haematococcus Pluvialis Extract, CI 15985, Glutathione, Potassium Sorbate, Oleanolic Acid, Ascorbyl Palmitate, Rosmarinus Officinalis Leaf Extract, 46",",,12-15 ABez,",944,101,0.9862,1.0,0.0477,,1.0,0.0,0.0,0.0
indoor,indoor_x99.jpg,labelx99.txt,ok,"Aqua, Niacinamide, Butylene Glycol, Citrus Sinensis Fruit Water, Glycerin, Phenoxyethanol, Sodium Polyacryloyldimethyl Taurate, Dipotassium Glycyrrhizate, Sodium Hyaluronate, Hamamelis Virginiana Leaf Water, Malus Domestica Fruit Extract, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Arginine, PEG-40 Hydrogenated Castor Oil, PEG-40 Hibiscus Sabdariffa Flower Extract, Disodium EDTA, Triethylene Glycol, Polysorbate 20, Fragrance, Lecithin, Propylene Glycol, Glutathione, Maltodextrin, Caprylyl/2-Glyceryl Ascorbate, Cysteosa Tamariscifolia Extract, 1,2-Hexanediol, Arbutin, Ascorbic Acid, Aloe Barbadensis Leaf Juice, Potassium Sorbate, Linseed Oil Fatty Acid, Tocopheryl Acetate, CI 17200, CI 15985, Citric Acid, Sodium Benzoate, Caprylic/Capric Triglyceride, Haematococcus Pluvialis Extract, Ascorbyl Palmitate, Rosmarinus Officinalis Leaf Extract, 41","UseU: Aqua, Nacinamide, Butylene Gycol, Citus Sinensis Fruit Water, Glycerin, Phenoxyethanol, Dipotassium Glycyrhizinate, Sodium Hyaluronate, Hamamelis Virginiana Leaf Water, Malus Domestica Fruit Exdtract Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Arginine, PEG-40 Hydrogenated Caso O, Hiiscus Sabdara Fower Exrac, Disodum EDTA, Trethylene Glycol, Polysorbate 20, Fragrance, Lecithin, Propylene Glycol, Glutathione, Maltodextrin, Caprytyl 2-Glyceryl Ascorbate, Cystoseira Tamariscifolia Extract, 1,2-Hexanediol, Arbutin, Ascorbic Acid, Aloe Barbadensis Leaf Juice, Potassium Sorbate, Linseed Oil Fatty Acid, Tocopheryl Acetate, Cl 17200, Cl 15985, Crtric Acid, Sodium Benzoate, Capryic/Capric Trigtyceride, Haematococcus Pluvialis Extract, Ascorbyl Palmitate, Rosmarinus Officinalis Leaf Extract",855,92,0.1006,0.3043,0.2024,,0.4872,0.9211,0.8974,0.9091
low_light,low_light_A10.jpg,labelA10.txt,ok,"Water/Aqua/Eau, Glycerin, Dipropylene Glycol, Caprylic/Capric Triglyceride, Hydrogenated Poly(C6-14 Olefin), Hydrogenated Polydecene, Cetearyl Alcohol, 1,2-Hexanediol, Cyclomethicone, Dimethicone, Vegetable Oil/Huile Végétale, Bifida Ferment Lysate, Cyclopentasiloxane, Dimethiconol, Glyceryl Stearate SE, Cetearyl Glucoside, Cetearyl Olivate, Sorbitan Olivate, C12-16 Alcohols, Ceramide NP, Amaranthus Caudatus Seed Extract, Ulmus Davidiana Root Extract, Microcrystalline Cellulose, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Squalane, Glyceryl Stearate, PEG-100 Stearate, Hydrogenated Lecithin, Palmitic Acid, Coco-Caprylate/Caprate, Beta Vulgaris (Beet) Root Extract, Portulaca Oleracea Extract, Pueraria Thunbergiana Root Extract, Cnidium Officinale Root Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Paeonia Lactiflora Root Extract, Polysorbate 60, Caramel, Cellulose Gum, Sodium Hyaluronate, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Hydrolyzed Corn Starch, Soluble Collagen, Pelargonium Graveolens Flower Oil, Propylene Glycol, Butylene Glycol, Aloe Barbadensis Leaf Juice, Disodium EDTA, Panthenol, Acacia Senegal Gum, Algae Extract, Artemisia Vulgaris Extract, Folic Acid, Salvia Officinalis (Sage) Oil, Acetic Acid, Pogostemon Cablin Oil, Cholesterol, Raffinose, Lactic Acid, Xanthan Gum, Tromethamine, Palmitoyl Pentapeptide-4","INGREDIENTS/INGRÉDIENTS Water/Aqua/Eau, Glycerin, Dipropylene Glycol, Caprylic/Capric Triglyceride, Hy- drogenated Poly(C6-14 Olefin), Hydro- genated Polydecene, Cetearyl Alcohol, 1,2-Hexanediol, Cyclomethicone, Dime- thicone, Vegetable Oil/Huile végétale, Bifida Ferment Lysate, Cyclopentasilox- ane, Dimethiconol, Glyceryl Stearate SE, Cetearyl Glucoside, Cetearyl Oliva- te, Sorbitan Olivate, C12-16 Alcohols, Ceramide NP, Amaranthus Caudatus Seed Extract, Ulmus Davidiana Root Extract, Microcrystalline Cellulose, Hydroxyethyl Acrylate/Sodium Acryloyl- dimethyl Taurate Copolymer, Squalane, Glyceryl Stearate, PEG-100 Stearate, Hydrogenated Lecithin, Palmitic Acid, Coco-Caprylate/Caprate, Beta Vulgaris (Beet) Root Extract, Portulaca Oleracea Extract, Pueraria Thunbergiana Root Extract, Cnidium Officinale Root Extract, Glycyrrhiza Glabra (Licorice) Root Extra- ct, Paeonia Lactiflora Root Extract, Po- lysorbate 60, Caramel, Cellulose Gum, Sodium Hyaluronate, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Hydrolyz- ed Corn Starch, Soluble Collagen, Pela- rgonium Graveolens Flower Oil, Propyle- ne Glycol, Butylene Glycol, Aloe Barba- densis Leaf Juice, Disodium EDTA, Pan- thenol, Acacia Senegal Gum, Algae Ex- tract, Artemisia Vulgaris Extract, Folic Acid, Salvia Officinalis (Sage) Oil, Acetic Acid, Pogostemon Cablin Oil, Chole- sterol, Raffinose, Lactic Acid, Xanthan Gum, Tromethamine, Palmitoyl Penta- peptide-4",1372,148,0.0408,0.223,0.563,,0.2787,0.9836,0.9836,0.9836
low_light,low_light_A12.jpg,labelA12.txt,ok,"Water, Dipropylene Glycol, Glycerin, Methyl Trimethicone, Alcohol Denat, Dimethicone, Cyclopentasiloxane, 1,2-Hexanediol, Malachite Extract, Caprylic/Capric Triglyceride, Pentaerythrityl Tetraethylhexanoate, PEG/PPG/Polybutylene Glycol-8/5/3 Glycerin, Alchemilla Vulgaris Leaf Extract, Equisetum Arvense Leaf Extract, Stellaria Media (Chickweed) Extract, Urtica Dioica (Nettle) Leaf Extract, Plantago Lanceolata Leaf Extract, Avena Sativa (Oat) Kernel Extract, Calendula Officinalis Flower Extract, Nepeta Cataria Extract, Rubus Idaeus (Raspberry) Leaf Extract, Baptisia Tinctoria Root Extract, Dimethiconol, Polymethylsilsesquioxane, Sodium Acrylate/Acryloyldimethyltaurate/Dimethylacrylamide Crosspolymer, Isohexadecane, Polysorbate 60, Ceramide 3, Cholesterol, Butyrospermum Parkii (Shea) Butter, Phenyl Trimethicone, Pentaerythrityl Tetraisostearate, Panthenol, Squalane, Triethylhexanoin, Macadamia Ternifolia Seed Oil, PEG-150, PEG-40 Hydrogenated Castor Oil, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, C14-22 Alcohols, Arachidyl Glucoside, Hydrogenated Lecithin, PEG-100 Stearate, Stearic Acid, Glyceryl Stearate, Carbomer, Tromethamine, Trisodium EDTA, Fragrance, Citronellol, Limonene, Citral, Geraniol, Linalool","Ingredients: Water, Dipropylene Glycol, Glycerin, Methl Trimethicone, Alcohol Denat, Dimethicone, Cyclopentasiloxane, 1,2-Hexanediol, Malakite Extract, Caprylic/Capric Triglyceride, Pentaerythrityl Tetraethylhexanoate, PEG/PPG/Polybutylene Glycol-8/5/3 Glycerin, Alchemilla Vulgaris Leaf Extract*, Eguisetum Arvense Leaf Extract*, Stellaria Media (Chickweed) Extract*, Urtica Dioica (Nettle) Leaf Extract*, Plantago Lanceolata Leaf Extract*, Avena Sativa (Oat) Kernel Extract**, Calendula Officinalis Flower Extract** Nepeta Cataria Extract**, Rubus Idaeus (Raspberry) Leaf Extract**, Baptisia Tinctoria Root Extract**, Dimethiconol, Polymethylsilsesquioxane, Sodium Acrylate/ Acryloyldimethyltaurate/Dimethylacrylamide Crosspolymer, Isohexadecane, Polysorbate 60, Ceramide 3, Cholesterol, Butyrospermum Parkii (Shea) Butter, Phenl Trimethicone, Pentaerythrityl Tetraisostearate, Panthenol, Squalane, Triethylhexanoin, Macadamia Ternifolia Seed Oil, PEG-150, PEG-40 Hydrogenated Castor Oil, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, C14-22 Alcohols, Arachidyl Glucoside, Hydrogenated Lecithin, PEG-100 Stearate, Stearic Acid, Glyceryl Stearate, Carbomer Tromethamine, Trisodium EDTA, Fragrance+, Citronellol, Limonene, Citral, Geraniol, Linalool. www.thebeautyinsideout.com",1224,119,0.0523,0.1765,0.694,,0.2642,0.8909,0.9245,0.9074
low_light,low_light_A14.jpg,labelA14.txt,ok,"Water, Squalane, Glycerin, Pentylene Glycol, Polyglyceryl-2 Stearate, Glyceryl Stearate, Stearyl Alcohol, Ceramide NG, Ceramide EOP, Ceramide NP, Ceramide AS, Ceramide AP, Carnosine, Hydrogenated Lecithin, Cholesterol, Caprylyl Glycol, Polyacrylate Crosspolymer-11, 1,2-Hexanediol","Ingredients: water, squalane, glycerin, pentylene glycol polyglyceryl-2 stearate, glyceryl stearate, stearyl alcohol, hyaluronic acid, ceramide EOP, ceramide NG ceramide NP, ceramide AS, ceramide AP, carnosine, hydrogenated lecithin, phytosterols, caprylyl glycol. polyacrylate crosspolymer-11, 1,2-hexanediol",280,30,0.1571,0.2667,0.134,,0.3529,0.7059,0.7059,0.7059
low_light,low_light_A15.jpg,labelA15.txt,ok,"Centella Asiatica Extract (72%), Glycerin, Propanediol, Dipropylene Glycol, Cyclomethicone, Water, 1,2-Hexanediol, Trehalose, Caprylyl Methicone, C12-14 Pareth-12, Carbomer, Tromethamine, Ammonium Acryloyldimethyltaurate/VP Copolymer, C30-45 Alkyl Cetearyl Dimethicone Crosspolymer, Xanthan Gum, Mentha Piperita (Peppermint) Leaf Extract, Zingiber Officinale (Ginger) Root Extract, Butylene Glycol, Ethylhexylglycerin, Dipotassium Glycyrrhizate, Tranexamic Acid, Coptis Chinensis Root Extract, Theobroma Cacao (Cocoa) Extract, Dextrin, Leuconostoc/Radish Root Ferment Filtrate, Biosaccharide Gum-1, Disodium EDTA, Sodium Hyaluronate, Beta-Glucan, Ceramide EOP, Ceramide NS, Ceramide NP, Ceramide AP, Phytosphingosine, Hydrogenated Lecithin, Cetearyl Alcohol, Stearic Acid, Cholesterol","INGREDIENTS Centella Asiatica Extract(72%), Glycerin, Propanediol, Dipro- pylene Glycol, Cyclomethicone, Water,1,2-Hexanediol, Trehalose, Caprylyl Methicone, C12-14 Pareth-12, Carbomer, Tromethamine, Ammonium Ac- ryloyldimethyltaurate/VP Copolymer, C30-45 Alkyl Cetearyl Dimethicone Crosspolymer, Xanthan Gum, Mentha Piperita (Peppermint) LeafExtract, Zingiber Officinale (Ginger) Root Extract, Butylene Glycol, Ethylhexylglyce- rin, Dipotassium Glycyrrhizate, Tranexamic Acid, Coptis Chinensis Root Ex- tract,Theobroma Cacao (Cocoa) Extract,Dextrin, Leuconostoc/Radish Root Ferment Filtrate, Biosaccharide Gum-1, Disodium EDTA, Sodium Hyaluro- nate, Beta-Glucan,Ceramide EOP, Ceramide NS, Ceramide NP, Ceramide AP, Phytosphingosine, Hydrogenated Lecithin, Cetearyl Alcohol,Stearic Acid,Cholesterol",784,81,0.0383,0.2963,0.3339,,0.2162,0.973,0.973,0.973
low_light,low_light_A16.jpg,labelA16.txt,ok,"Aqua, Glycerin, Mineral Oil, Polyglyceryl-3 Methylglucose Distearate, Cetyl Palmitate, Niacinamide, Dimethicone, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Stearic Acid, Borago Officialis Seed Oil, Caprylyl Glycol, Carbomer, Cetyl Alcohol, Disodium EDTA, Lactic Acid, Panthenol, Pentylene Glycol, Phenoxyethanol, Potassium Carbonate, Potassium Hydroxide, Citric Acid, Bisabolol, Serine, Sodium Lactate, Sorbitol, Tocopheryl Acetate, Urea, Allantoin, Sodium Chloride","INGREDIENTS: AQUA, GLYCERIN, MINERAL OIL, POLYGLYCERYL-3 METHYLGLUCOSE DISTEARATE, CETYL PALMITATE, NIACINAMIDE, DIMETHICONE, ACRYLATES/C1O-3O ALKYL ACRYLATE CROSSPOLYMER, STEARIC ACID, BORAGO OFFICIALIS SEED OIL, CAPRYLYL GLYCOL, CARBOMER, CETYL ALCOHOL, DISODIUM EDTA, LACTIC ACID, PANTHENOL, PENTYLENE GLYCOL, PHENOXYETHANOL, POTASSIUM CARBONATE, POTASSIUM HYDROXIDE, CITRIC ACID, BISABOLOL, SERINE, SODIUM LACTATE, SORBITOL, TOCOPHERYL ACETATE, UREA, ALLANTOIN, SODIUM CHLORIDE.",468,51,0.0342,0.0588,0.3247,,0.069,0.9667,1.0,0.9831
low_light,low_light_A18.jpg,labelA18.txt,ok,"Aqua, Glycerin, Petrolatum, Dicaprylyl Ether, Dimethicone, Glyceryl Stearate, Cetyl Alcohol, Helianthus Annuus Seed Oil, PEG-30 Glyceryl Stearate, Panthenol, Niacinamide, Prunus Amygdalus Dulcis Oil, Tocopheryl Acetate, Isopropyl Palmitate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Propylene Glycol, BHT, Disodium EDTA, Benzoic Acid, Phenoxyethanol, Sodium Hydroxide, Citric Acid","NEREDENTS: BHER DIMETHICONE, AQUA GLYCERIN, PETROLATUM, DICAPRYEC GLYCERYL STEARATE, CETYL ALCONOL WONMIDE, TESPHERYL NOYLATES/C10-30 ACETATE PANTOLACTONE, DIMETHICIONOL ALKYL ACRYLATE CROSSPOOMER RLOEENOO",384,43,0.6719,0.8837,0.1152,,1.0,0.125,0.0455,0.0667
