dataset,image_file,label_file,status,reference_text,ocr_text,ref_chars,ref_words,cer,wer,ocr_time_sec,error,ier,set_precision,set_recall,set_f1
indoor,indoor_A33.jpg,labelA33.txt,ok,"Water, Dimethicone, Glycerin, Butylene Glycol, Ammonium Acryloyldimethyltaurate/VP Copolymer, Niacinamide, Linoleamidopropyl PG-Dimonium Chloride Phosphate, Phenoxyethanol, Ammonium Acryloyldimethyltaurate/Beheneth-25 Methacrylate Crosspolymer, Dimethicone, Perfume, Sodium PCA, Disodium EDTA, Stearic Acid, Caprylic/Capric Triglyceride, Tocopheryl Acetate, Triethanolamine, BHT, Iodopropynyl Butylcarbamate, Sodium Hyaluronate Crosspolymer, Sodium Hyaluronate, Sodium Acetylated Hyaluronate, Hydrolyzed Hyaluronic Acid, Pentylene Glycol, Ethylhexylglycerin, Aqua, Citral, Citronellol, Geraniol, Hexyl Cinnamal, Limonene, Linalool, CI 42090","INGREDIENTS: WATER, D DIMETHICONE, GLYCERIN,BUTYLENE GLYCOL, AMMONIUM ACRYLOYLDIMETHYLTAURATE/VP COPOLYMÉR, NIACINAMIDE, LINOLEAMIDOPROPYL PG-DIMONIUM CHLORIDE PHOSPHATE, PHENOXYETHANOL, AMMONIUM-ACRYLOYLDIMETHYLTAURATE/BEHENETH-25 METHACRYLATE CROSSPÓLYMER, DIMETHICONE, PERFUME, SODIUM PCA, DISODIUM EDTA, STEARIC ACID CAPRYLIC/CAPRIC TRIGLYCERIDE, TOCOPHERYL ACETATE, TRIETHANOLAMINE, BHT, IODOPROPYNYL BUTYLCARBAMATE, SODIUM HYALÚRONATE CROSSPOLYMER (AND) SODIUM HYALURONÁTE (AND) SODIUM ACETYLATED HYALURONATE (AND) HYDROLYZED HYALURONIC ACID (AND) PENTYLENE GLYCOL (AND) ETHYLHEXYLGLYCERIN (AND) AQUA, CITRAL, CITRONELLOL, GERANIOL, HEXYL CINNAMÁL, LIMONENE, LINALOOL, CI 42090.",640,58,0.0938,0.4138,0.6491,,0.4242,0.8889,0.7273,0.8
indoor,indoor_A5.jpg,labelA5.txt,ok,"Aqua/Water/Eau, Dimethicone, Propanediol, Butylene Glycol, Niacinamide, Nylon-12, Acrylates Crosspolymer, Sodium Hyaluronate, Enantia Chlorantha Bark Extract, Avena Sativa (Oat) Kernel Extract, Camellia Sinensis Leaf Extract, Chrysanthemum Parthenium (Feverfew) Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Glycerin, Oleanolic Acid, Sorbitan Isostearate, Caprylyl Glycol, Glyceryl Stearate Citrate, Hydrogenated Polydecene, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, 1,2-Hexanediol, Lecithin, Polysilicone-11, Polysorbate 60, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Sodium Acrylates Copolymer, Laureth-8, Citric Acid, Phenoxyethanol, Potassium Sorbate, Sodium Benzoate","INGREDIENTS/INGRÉDIENTS:AQUA/WATER/EAU, DIMETHICONE, PROPANEDIOL, BUTYLENE GLYCOL, NIACINAMIDE, NYLON-12 ACRYLATES CROSSPOLYMER, SODIUM HYALURONATE, ENANTIA CHLORANTHA BARK EXTRACT, AVENA SATIVA (OAT) KERNEL EXTRACT, CAMELLIA SINENSIS LEAF EXTRACT, CHRYSANTHEMUM PARTHENIUM (FEVERFEW) EXTRACT, GLYCYRRHIZA GLABRA (LICORICE) ROOT EXTRACT, GLYCERIN, OLEANOLIC ACID, SORBI- TAN ISOSTEARATE, CAPRYLYL GLYCOL, GLYCERYL STEARATE CITRATE, HYDROGENATED POLYDECENE, HYDROXYETHYL ACRYLATE/SODIUM ACRYLOYLDIMETHYL TAURATE COPOLYMER 1,2-HEXANEDIOL, LECITHIN, POLYSILICONE-11, POLYSORBATE 60, SODIUM ACRYLATE/SODIUM ACRYLOYLDIMETHYL TAURATE COPOLYMER, SODIUM ACRYLATES COPOLYMER, LAURETH-8 CITRIC ACID, PHENOXYETHANOL, POTASSIUM SORBATE SODIUM BENZOATE",717,71,0.0418,0.0986,0.378,,0.3,0.8571,0.8,0.8276
indoor,indoor_A6.jpg,labelA6.txt,ok,"Water/Aqua/Eau, Dimethicone, Butylene Glycol, Glycerin, Trisiloxane, Trehalose, Sucrose, Ammonium Acryloyldimethyltaurate/VP Copolymer, Hydroxyethyl Urea, Camellia Sinensis (Green Tea) Leaf Extract, Silybum Marianum (Lady's Thistle) Extract, Betula Alba (Birch) Bark Extract, Saccharomyces Lysate Extract, Aloe Barbadensis Leaf Water, Aloe Barbadensis Leaf Extract, Thermus Thermophillus Ferment, Caffeine, Sorbitol",INGREDIENTS: WATER\AQUA\EAU·DIMETHICONE·BUTYLENE GLYCOL· GLYCERIN·TRISILOXANE·TREHALOSE·SUCROSE·AMMO- NIUM ACRYLOYLDIMETHYLTAURATE/VP COPOLYMER·HY- DROXYETHYL UREA·CAMELLIA SINENSIS (GREEN TEA) LEAF EXTRACT·SILYBUM MARIANUM (LADY'S THISTLE) FSC EXTRACT·BETULA ALBA (BIRCH) BARK EXTRACT·SAC- wew.ds.og CHAROMYCES LYSATE EXTRACT·ALOE BARBADENSIS MIX LEAF WATER·ALOE BARBADENSIS LEAF EXTRACT·THER- Packaging MUS THERMOPHILLUS FERMENT·CAFFEINE·SORBITOL·▼ FSCC095135,415,45,0.2337,0.6889,0.4501,,1.0,0.0,0.0,0.0
indoor,indoor_A7.jpg,labelA7.txt,ok,"Water/Aqua/Eau, Butylene Glycol, Propanediol, Glycerin, Diisostearyl Malate, Hydrogenated Poly(C-14 Olefin), Caprylic/Capric Triglyceride, Polyglyceryl-3 Methylglucose Distearate, Methyl Trimethicone, Phytosteryl/Behenyl/Octyldodecyl Lauroyl Glutamate, 1,2-Hexanediol, Trehalose, Squalane, Ammonium Acryloyldimethyltaurate/VP Copolymer, Panthenol, Glyceryl Stearate Citrate, C14-22 Alcohols, Arachidyl Alcohol, Hydroxypropyl Starch Phosphate, Polymethylsilsesquioxane, Behenyl Alcohol, C12-20 Alkyl Glucoside, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Arachidyl Glucoside, Lactobacillus Ferment Lysate, Glyceryl Caprylate, Fragrance/Parfum, Ethylhexylglycerin, Disodium EDTA, Camellia Sinensis Seed Extract, Camellia Sinensis Leaf Extract, Sorbitan Isostearate, Camellia Sinensis Seed Oil, Lactic Acid, Linalool, Limonene, Glucose, Ceramide NP, Dextrin, Theobroma Cacao (Cocoa) Extract, Sodium Hyaluronate, Hydrogenated Lecithin, Phytosphingosine, Hydrolyzed Hyaluronic Acid, Tocopherol, Sodium Hyaluronate Crosspolymer, Hyaluronic Acid, Sodium Acetylated Hyaluronate","Ingredlents WATER/AQUA/EAU,BUTYLENE GLYCOL PROPANEDIOL GLYCERINDIISOSTEARYLMALATE, HYDROGENATED POLY(C6-14 OLEFIN) CAPRYLIC/CAPRICTRIGLYCERIDE POLYGLYCERYL-3METHYLGLUCOSE DISTEARATE,METHYL TRIMETHICONEPHYTOSTERYL/BEHENYL/OCTYLDODECYLLAUROYL GLUTAMATE,1,2-HEXANEDIOL,TREHALOSE,SQUALANE, PANTHENOL GLYCERYL STEARATE CITRATE C14-22 ALCOHOLS AMMONIUMACRYLOYLDIMETHYLTAURATEVPCOPOLYMER. ARACHIDYLALCOHOL,HYDROXYPROPYLSTARCHPHOSPHATE POLYMETHYLSILSESQUIOXANE,BEHENYLALCOHOL, C12-20 ALKYL GLUCOSIDE,HYDROXYETHYLACRYLATE/SODIUM ACRYLOYLDIMETHYLTAURATECOPOLYMER ARACHIDYL GLUCOSIDELACTOBACILLUSFERMENTLYSATE,GLYCERYL CAPRYLATE,FRAGRANCE/PARFUMETHYLHEXYLGLYCERIN DISODIUM EDTA CAMELLIASINENSISSEED EXTRACT,CAMELLIA SINENSISLEAFEXTRACT,SORBITANISOSTEARATE,CAMELLIA SINENSISSEED OIL LACTICACID,LINALOOLLIMONENE,GLUCOSE CERAMIDENP,DEXTRIN,THEOBROMA CACAO(COCOA) EXTRACT, SODIUMHYALURONATE,HYDROGENATEDLECITHIN, PHYTOSPHINGOSINE HYDROLYZED HYALURONICACID TOCOPHEROLSODIUMHYALURONATECROSSPOLYMER HYALURONICACID,SODIUMACETYLATED HYALURONATE",1090,102,0.1541,0.8922,0.5488,,0.8936,0.56,0.2979,0.3889
indoor,indoor_A8.jpg,labelA8.txt,ok,"Water/Aqua/Eau, Butylene Glycol, PEG-100 Stearate, Dimethicone, Silica, Cetyl Ricinoleate, Olea Europaea (Olive) Fruit Oil, Trametes Versicolor Extract, Glycerin, Jojoba Wax PEG-120 Esters, Behenyl Alcohol, Hydrogenated Lecithin, Myristyl Alcohol, Panax Ginseng Root Extract, Coffea Arabica (Coffee) Seed Oil, Caffeine, Citrus Aurantium Dulcis (Orange) Peel Extract, Aminopropyl Ascorbyl Phosphate, Caprylic/Capric Triglyceride, Hypnea Musciformis Extract, Gelidiella Acerosa Extract, Sigesbeckia Orientalis Extract, Ascophyllum Nodosum Extract, Chrysanthellum Indicum Extract, Asparagopsis Armata Extract, Cucumis Sativus (Cucumber) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Scutellaria Baicalensis Root Extract, Butyrospermum Parkii (Shea) Butter, Simmondsia Chinensis (Jojoba) Seed Oil, Sodium Hyaluronate, Niacinamide, Linoleic Acid, Phytosphingosine, Tocopheryl Acetate, Trehalose, Inulin, Methyl Trimethicone, Tribehenin, Sorbitol, Ethylhexylglycerin, Caprylyl Glycol, Carbomer, Sodium Hydroxide, Sodium Metabisulfite, Sodium Sulfite, Disodium EDTA, Phenoxyethanol, Chlorphenesin, Sorbic Acid, Potassium Sorbate, Mica, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491), Iron Oxides (CI 77492), Bismuth Oxychloride (CI 77163)",INGREDIENTS:water\aqua\eau·butylene glycol·peg-100 stearate·dimethicone·silica·cetylricinoleate·olea europaea (olive) fruit oil - trametes versicolor extract glycerin•jojoba wax peg-12o esters• behenyl alcohol hydrogenated lecithin·myristyl alcohol·panax ginseng root extract· coffea arabica (coffee) seed oil· caffeine citrus aurantium dulcis (orange) peel extract • aminopropyl ascorbylphosphate·caprylic/capric triglyceride·hypnea musciformis extract·gelidiella acerosa extract-sigesbeckia orientalis extract• ascophyllum nodosum extract• chrysanthellum indicum extract· asparagopsis armata extract· cucumis sativus (cucumber) fruit extract· pyrus malus (apple) fruit extract • scutellaria baicalensis root extract•butyrospermum parkii(shea)butter·simmondsia chinensis (jojoba) seed oil • sodium hyaluronate niacinamide·linoleic acid·phytosphingosine·tocopheryl acetate·trehalose·inufin·methyltrimethicone tribehenin·sorbitol·ethylhexylglycerin·caprylyl glycol carbomer·sodium hydroxide·sodium metabisulfite sodium sulfite·disodium edta·phenoxyethanol chlorphenesin·sorbic acid·potassium sorbate·[+/-mica• titanium dioxide (ci 77891)• iron oxides (ci 77491) • iron oxides (ci 77492)• bismuth oxychloride (ci 77163)] <iln99421>,1240,139,0.1024,0.6331,0.5922,,1.0,0.0,0.0,0.0
indoor,indoor_A9.jpg,labelA9.txt,ok,"Water, Simmondsia Chinensis (Jojoba) Seed Oil, Polyglyceryl-3 Methylglucose Distearate, Cetyl Ethylhexanoate, Glycerin, Butylene Glycol Dicaprylate/Dicaprate, 1,2-Hexanediol, Isohexadecane, Glyceryl Stearate, Butyrospermum Parkii (Shea) Butter, Coptis Japonica Root Extract, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Polysorbate 80, Lauryl Alcohol, Myristyl Alcohol, Cetyl Alcohol, Stearyl Alcohol, Sorbitan Oleate, Glyceryl Caprylate",42709 ce ing@grunamu.com,451,46,0.9623,1.0,0.2782,,1.0,0.0,0.0,0.0
indoor,indoor_IMG_01.jpg,label01.txt,ok,"DI-Water, Zinc Oxide (Micronized), Titanium Dioxide (Micronized), Isododecane, Neopentyl Glycol Diheptanoate, Butylene Glycol, Propanediol, Dioctyldodecyl Lauroyl Glutamate, Alumina, Ammonium Acryloyldimethyltaurate/VP Copolymer, Caprylhydroxamic Acid, Glyceryl Stearate, Steareth-21, Steareth-2, PEG-100 Stearate, Phenoxyethanol, Methylpropanediol, Simethicone, Methyl Gluceth-20, Triethanolamine, Carbomer, Ascorbyl Tetraisopalmitate, DL-alpha-tocopheryl acetate, Xanthan Gum, Sodium Hyaluronate, Saxifraga Sarmentosa Extract","douwau: Ol-Water, Zino Oxide (Micronized), Titanlum Dloxide (Micronized), Isododecane, Neopentyl Giycol Dineptanoate. Butylene Glycol. Propanadiol, Dloctyldodoceth-5 Lauroyl Glutamate, Alumino, Ammoulum Acryloyldimethyitaurata/VP UsinoinaisinD 4 düe Tdin Benzophenona-3, Ethylhoxyi Mothoxycinnamate. Une Official 4-Methylbenzylidene Camphor, Butylparaben 回23回 mizumi omwnonaDueo5isndo",527,47,0.5066,0.8511,0.5337,,0.9615,0.5,0.2692,0.35
indoor,indoor_IMG_02.jpg,label02.txt,ok,"Aqua, Propanediol, Butylene Glycol, Olive Oil PEG-7 Esters, Polysorbate 20, Glycerin, Sodium Acrylates Copolymer, Snail Secretion Filtrate, Lecithin, Biosaccharide Gum-1, Hydrolyzed Sponge, Croton Lechleri Resin Extract, Ethylhexylglycerin, Hydroxypropyl Guar, Hydroxyethylcellulose, Disodium EDTA, Glyceryl Acrylate/Acrylic Acid Copolymer, Propylene Glycol, PVM/MA Copolymer, Glycolic Acid, Fragrance, Lactic Acid, Sodium Magnesium Silicate, Citric Acid, Phenoxyethanol, Xanthan Gum, Dipotassium Glycyrrhizate","D AQUA, PROPANEDIOL, BUTYLENE GLYCOL, OLIVE OIL PEG-7 ESTERS, ACID, CITRIC SILICATE, MAGNESIUM ACD, SODIUM PHENOXYETHANOL,XANTHAN GUM, DIPOTASSIUM GLYCYRRHIZATE //",510,55,0.7078,0.8,0.3692,,0.8519,0.5,0.1852,0.2703
indoor,indoor_IMG_03.jpg,label03.txt,ok,"Water, Glycerin, Myristic Acid, Stearic Acid, Potassium Hydroxide, Palmitic Acid, Lauric Acid, Dipropylene Glycol, Glyceryl Stearate, Cocamide MEA, Coco-Glucoside, PEG-100 Stearate, Cocamidopropyl Betaine, Phenoxyethanol, Fragrance, Polyquaternium-7, Sodium Chloride, Arachidic Acid, Titanium Dioxide, Snail Secretion Filtrate, Butylene Glycol, Disodium EDTA, Tocopheryl Acetate, PEG-14M, Oleic Acid, Butylene Glycol Dicaprylate/Dicaprate, Sodium Benzoate, Rubus Idaeus (Raspberry) Fruit Extract, Vaccinium Angustifolium (Blueberry) Fruit Extract, Vaccinium Macrocarpon (Cranberry) Fruit Extract, Vaccinium Vitis-Idaea Fruit Extract, Silica, 1,2-Hexanediol, Alteromonas Ferment Extract, Caprylyl Glycol, Bellis Perennis (Daisy) Flower Extract, Chamomilla Recutita (Matricaria) Flower Extract, Citrus Aurantium Amara (Bitter Orange) Flower Extract, Gardenia Florida Flower Extract, Jasminum Officinale (Jasmine) Flower Extract, Lilium Candidum Flower Extract, Lilium Tigrinum Flower Extract, Nelumbium Speciosum Flower Extract, Prunus Mume Flower Extract, Rose Extract, Hydroxypropyl Cyclodextrin, Ethylhexylglycerin, Glutathione","FRAGRANCE, POLYQUATERNIUM-7, SODIUM CHLORIDE, ARACHIDIC ACID, TITANIUM DIOXIDE, SNAIL SECRETION FILTRATE, BUTYLENE GLYCOL DISODIUM EDTA TOCOPHERYL ACETATE PEG-14M, OLEIC ACID. BUTYLENE GLYCOL DICAPRYLATE/DICAPRATE, SODIUM BENZOATE, RUBUSIDAEUS (RASPBERRY) FRUIT EXTRACT, VACCINIUM ANGUSTIFOLIUM (BLUEBERRY) FRUIT EXTRACT.VACCINIUMMACROCARPON (CRANBERRY) FRUITEXTRACT VACCINIUM VITIS-IDAEA FRUIT EXTRACT, SILICA, 1.2-HEXANEDIOL ALTEROMONAS FERMENT EXTRACT, CAPRYLYL GLYCOL BELLIS PERENNIS (DAISY) FLOWER EXTRACT, CHAMOMILLA RECUTITA (MATRICARIA) FLOWER EXTRACT. CITRUSAURANTIUM AMARA(BITTER ORANGE) FLOWER EXTRACT GARDENIA FLORIDA FLOWER EXTRACT. JASMINUM OFFICINALE(JASMINE) FLOWER EXTRACT,LILIUM CANDIDUMFLOWER EXTRACT,LIUUMTIGRINUM EXTRACT,NELUMBIUM SPECIOSUM FLOWER EXTRACT,PRUNUSMUME FLOWER EXTRACT, ROSE EXTRACT, HYDROXYPROPYL CYCLODEXTRIN ETHYLHEXYLGLYCERIN, GLUTATHIONE",1128,123,0.2287,0.4878,0.433,,0.7021,0.72,0.383,0.5
indoor,indoor_IMG_04.jpg,label04.txt,ok,"Water, Methylpropanediol, Glycerin, Glycereth-26, Niacinamide, 1,2-Hexanediol, Xanthan Gum, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Arginine, Polyglyceryl-10 Laurate, Caprylyl Glycol, Ethylhexylglycerin, Polyglyceryl-4 Laurate, Dipropylene Glycol, Butylene Glycol, Sodium Hyaluronate, Hamamelis Virginiana (Witch Hazel) Extract, Acetyl Tetrapeptide-2, Palmitoyl Tripeptide-5, Hexapeptide-9, Palmitoyl Tripeptide-1, Palmitoyl Hexapeptide-12, Copper Tripeptide-1, Tripeptide-1, Nonapeptide-1, Palmitoyl Tetrapeptide-7, Palmitoyl Pentapeptide-4, Acetyl Hexapeptide-8, Acetyl Hexapeptide-1, Sodium Hyaluronate Crosspolymer, Hyaluronic Acid, Sodium Acetylated Hyaluronate, Hydrolyzed Hyaluronic Acid, Hydrolyzed Sodium Hyaluronate, Hydrolyzed Glycosaminoglycans, Dimethylsilanol Hyaluronate, Hydroxypropyl Trimonium Hyaluronate","Ingredients/douus:nou: WATER METHYLPROPANEDIOL, GLYCERIN, GLYCERETH-26, NIACINAMIDE, 1,2-HEXANEDIOL XANTHAN GUMACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, ARGININE, POLYGLYCERYL-10 LAYKAJH CAPRYLYL GLYCOL, ETHYLHEXYLGLYCERIN, POLYGLYCERYL-4 LAURATE, DIPROPYLENE GLICOL, BUTYLENE GLYCOL, SODIUM HYALURONATE, HAMAMELIS VIRGINIANA (WITCH HAZEL) EXTRACT, ACETYL TETRAPEPTIDE-2, PALMITOYL TRIPEPTIDE-5, HEXAPEPTIDE-9, PALMITOYL TRIPEPTIDE-1, PALMITOYL HEXAPEPTIDE-12, COPPER TRIPEPTIDE-1, TRIPEPTIDE-1, NONAPEPTIDE-1, PALMITOYL TETRAPEPTIDE-7, PALMITOYL PENTAPEPTIDE-4, ACETYL HEXAPEPTIDE-8, ACETYL HEXAPEPTIDE-1. SODIUM HYALURONATE CROSSPOLYMER, HYALURONIC ACID, SODIUM ACETYLATED HYALURONATE HYDROLYZED HYALURONIC ACID, HYDROLYZED SODIUM HYALURONATE, HYDROLYZED GLYCOS AMINOGLYCANS, DIMETHYLSILANOL HYALURONATE, HYDROXYPROPYLTRIMONIUM HYALURONATE",828,73,0.0447,0.1781,0.6453,,0.3611,0.8485,0.7778,0.8116
indoor,indoor_IMG_05.jpg,label05.txt,ok,"Aqua, Glycerin, Polysorbate 20, Niacinamide, Propanediol, Triethanolamine, Carbomer, Fragrance, Ethylhexylglycerin, Dipotassium Glycyrrhizinate, Xanthan Gum, Disodium EDTA, Hydrolyzed Collagen, Alpha-Arbutin, Glutathione, Glyceryl Acrylate/Acrylic Acid Copolymer, Propylene Glycol, Phenoxyethanol, Caprylyl Glycol","USUI INGREDIENTS/aouUs:noU AQUA, GLYCERIN, POLYSORBATE 20, NIACINAMIDE, PROPANEDIOL, TRIETHANOLAMINE, CARBOMER, FRAGRANCE, ETHYLHEXYLGLYCERIN, DIPOTASSIUM GLYCYRRHIZINATE, XANTHAN GUM, DISODIUM EDTA, HYDROLYZED COLLAGEN, ALPHA-ARBUTIN, GLUTATHIONE, GLYCERYL ACRYLATE /ACRYLIC ACID COPOLYMER, PROPYLENE GLYCOL, PHENOXYETHANOL, CAPRYLYL GLYCOL",313,29,0.0895,0.1379,0.5553,,0.1579,0.9,0.9474,0.9231
indoor,indoor_x100.jpg,labelx100.txt,ok,"Aqua, Propanediol, Niacinamide, Glycerin, Caprylic/Capric Triglyceride, Butylene Glycol, Panthenol, Phenoxyethanol, Sodium Polyacryloyldimethyl Taurate, Saccharide Isomerate, Arginine, Carbomer, Isohexadecane, Bisabolol, Xylitylglucoside, Dendrobium Officinale Stem Extract, Sparassis Crispa Extract, Anhydroxylitol, Polysorbate 20, Ethylhexylglycerin, Hamamelis Virginiana Water, 1,2-Hexanediol, Nymphaea Odorata Flower Extract, Maltodextrin, PEG-7 Glyceryl Cocoate, Xylitol, Disodium EDTA, Glycerol, Polyquaternium-51, Aloe Barbadensis Leaf Juice, Glucose, Laminaria Digitata Extract, Dipotassium Glycyrrhizate, Hydrogenated Lecithin, Opuntia Ficus-Indica Stem Extract, Asiaticoside, Madecassic Acid, Citric Acid, Sodium Citrate, Serine, Glutamic Acid, Cetyl-PG Hydroxyethyl Palmitamide, Ceramide EOP, Ceramide NG, Ceramide NP, Ceramide AS, Ceramide AP, Cholesterol, Aspartic Acid, Leucine, Sodium DNA, Centella Asiatica Extract, Sodium Benzoate, Alanine, Lysine, Tyrosine, Phenylalanine, Threonine, Proline, Valine, Isoleucine, Histidine, 63",":  Podl Hadmmde, Go,Cpylic/Capric Trikd ety G",1044,108,0.9607,1.0,1.3362,,1.0,0.0,0.0,0.0
indoor,indoor_x101.jpg,labelx101.txt,ok,"Aqua, Octyl Salicylate, C12-15 Alkyl Benzoate, Hexadecane, Propanediol, PEG-15/PPG-70 Glyceryl Ether/IPDI/DMPA Crosspolymer, Dibutyl Adipate, Homosalate, Niacinamide, Titanium Dioxide, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Acrylates/C12-22 Alkyl Methacrylate Copolymer, C15-19 Alkane, Zinc Oxide, Behenyl Alcohol, Magnesium Aluminum Silicate, Polyglyceryl-10 Pentastearate, Phenoxyethanol, Cucumis Melo Fruit Extract, Propylene Glycol, Polyhydroxystearic Acid, Glycerin, Butylene Glycol, Ethylhexyl Triazone, Hydrated Silica, Chlorphenesin, Diutan Gum, Gossypium Herbaceum Callus Culture, Sodium Stearoyl Lactylate, Pseudoalteromonas Ferment Extract, Aluminum Hydroxide, Neopentyl Glycol Diethylhexanoate, Lecithin, Cetyl Alcohol, Disodium EDTA, Zinc PCA, 1,2-Hexanediol, Polysorbate 20, Hydrolyzed Milk Protein, Biosaccharide Gum-4, Avena Sativa Kernel Extract, Dipotassium Glycyrrhizate, Hydroxyacetophenone, Citric Acid, Maltodextrin, Aloe Barbadensis Leaf Juice, Sodium Benzoate, 49","n 15  U: Aqua, Octyl Salicylate, C12-15 Alkyl Benzoate Barbadensis Leaf Juice, Sodium Benzoate",1040,106,0.9154,0.9434,0.1717,,0.9787,0.6,0.0638,0.1154
indoor,indoor_x102.jpg,labelx102.txt,ok,"Water, Glycerin, Dimethicone, Butylene Glycol, Dipropylene Glycol, Phenoxyethanol, Saccharide Isomerate, Niacinamide, Carbomer, Chlorphenesin, Disodium EDTA, Xanthan Gum, PEG-14M, Sodium Hyaluronate, Fragrance, 3-O-Ethyl Ascorbic Acid, Aloe Barbadensis Leaf Juice, Maltodextrin, Citric Acid, Sodium Citrate, Prunus Yedoensis Leaf Extract, Hydrolyzed Collagen, 1,2-Hexanediol, Tetrahexyldecyl Ascorbate, Terminalia Ferdinandiana Fruit Extract, Cystoseira Tamariscifolia Extract, Potassium Sorbate, Sodium Benzoate, Caprylyl Glycol, Pancratium Maritimum Extract, Allagae Extract, Chondrus Crispus Extract, Citrus Junos Fruit Extract, Cynara Scolymus (Artichoke) Leaf Extract, Cucumis Melo (Muskmelon) Fruit Extract, Houttuynia Cordata Extract, Hyaluronic Acid, Hydrolyzed Hyaluronic Acid, Hydroxypropyltrimonium Hyaluronate, Oenothera Biennis (Evening Primrose) Seed Extract, Phellodendron Amurense Bark Extract, Potassium Hydroxide, Prunus Persica (Peach) Leaf Extract, Rehmannia Chinensis Root Extract, Sodium Acetylated Hyaluronate, Sodium Hyaluronate Crosspolymer, 47","abuus:nau/Ingredients WATER GLYCERIN, DIMETHICONE, BUTYLBNE GLYOOL OPROPYLENE GLYCOL, PHENDIKYETHAOL MF ESCULDITUS TRUIT EXTRACT, HOUTUYNA CORDATA EXTRACT, HOURLURONIC ACEDU HYDROLYZED EX HYALURONIC ACID, HYDROLYZED SODUM HYALURONATE, HYDROXYPROPYEJRIMONUM HYALURONATE, OENOTHERA BIBNNIS (EVENNG PRIMROSID SEED EXTRACT, PHELLODENDRON DLURONATE, AMURENSE BARK EXCTTACT, POTASSUM HYALUROINATE, PRLUNUS PERSICA PEAH LEAF SODIUM HIYALURIONATE CRDSSPOLYMER",1069,115,0.6791,0.8609,0.3676,,0.9773,0.2857,0.0909,0.1379
indoor,indoor_x103.jpg,labelx103.txt,ok,"Deionized Water, Hexanediol, Triethanolamine, PEG-8, Butylene Glycol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Salicylic Acid, Sodium Hyaluronate, Rice Ferment Filtrate, Witch Hazel Extract, Sodium Benzoate, Phenoxyethanol, Isosteramidopropyl Ethyldimonium Ethosulfate, Sodium Hydroxide, Oryza Sativa Bran Extract, Anthemis Nobilis Flower Extract, Propylene Glycol, Alpha-Arbutin, Boswellia Serrata, Honey Extract, Oligopeptide-10, Olea Europaea (Olive) Fruit Oil, Carthamus Tinctorius Seed Oil, 24", Rice Ferment Filtn  io o wawuus:nsmwaa,503,55,0.9364,0.9636,0.3584,,1.0,0.0,0.0,0.0
indoor,indoor_x104.jpg,labelx104.txt,ok,"Water, Kaolin, Glycerin, Cetyl Alcohol, Dimethicone, Magnesium Aluminum Silicate, Glyceryl Stearate, PEG-100 Stearate, Xanthan Gum, Caprylyl Glycol, Phenethyl Alcohol, CI 77499, Carbon, Hamamelis Virginiana Leaf Extract, Propylene Glycol, Salicylic Acid, Glycolic Acid, Lactic Acid, Disodium EDTA, O-Cymen-5-OL, Pentylene Glycol, PEG-8, Butylene Glycol, Citric Acid, Isosteramidopropyl Ethyldimonium Ethosulfate, Lecithin, Ethylhexylglycerin, Triethoxycaprylylsilane, Sodium Benzoate, Malic Acid, Polysorbate 60, Sodium Hydroxide, Madecassic Acid, Camellia Sinensis Leaf Extract, Potassium Sorbate, Asiaticoside, Asiatic Acid, Hydrolyzed Candida Saitoana Extract, Phenoxyethanol, Vaccinium Citrus Medica Limonum (Lemon) Fruit Extract, Pyrus Malus Fruit Extract, Saccharum Officinarum Extract, Myrtillus Fruit Extract, Vitis Vinifera (Grape) Fruit Extract, Carthamus Tinctorius Seed Oil, Olea Europaea (Olive) Fruit Oil, 47",S8: kavonmauanaluknao mnánusulunnno 1o-15 un llabānoanabd Fruit Oil,922,106,0.9414,0.9906,1.8863,,1.0,0.0,0.0,0.0
