dataset,image_file,label_file,status,reference_text,ocr_text_raw,ocr_text_fuzzy,ref_chars,ref_words,cer_raw,wer_raw,cer_fuzzy,wer_fuzzy,ocr_time_sec,error
original,x118.jpg,labelx118.txt,ok,"Water, Glycerin, Dimethicone, Butylene Glycol, Dipropylene Glycol, Phenoxyethanol, Saccharide Isomerate, Niacinamide, Carbomer, Chlorphenesin, Disodium EDTA, Panthenol, PPG-5-Deceth-30, Potassium Hydroxide, Xanthan Gum, PEG-14M, Sodium Hyaluronate, Fragrance, 3-O-Ethyl Ascorbic Acid, Aloe Barbadensis Leaf Juice, Maltodextrin, Citric Acid, Sodium Citrate, Prunus Yedoensis Leaf Extract, Hydrolyzed Collagen, 1,2-Hexanediol, Terminalia Ferdinandiana Fruit Extract, Cystoseira Tamariscifolia Extract, Potassium Sorbate, Sodium Benzoate, Caprylyl Glycol, Citrus Junos Fruit Extract, Cynara Scolymus (Artichoke) Leaf Extract, Citrus Aurantium Bergamia (Bergamot) Fruit Extract, Hibiscus Esculentus Fruit Extract, Houttuynia Cordata Extract, Hyaluronic Acid, Hydrolyzed Sodium Hyaluronate, Hydroxypropyltrisilamine Hyaluronate, Oenothera Biennis (Evening Primrose) Seed Extract, Pullulan, Angelica Gigas Root Extract, Aralia Continentalis Root Extract, Pueraria Lobata Root Extract, Potassium Hyaluronate, Prunus Persica (Peach) Leaf Extract, Retinyl Palmitate, Phyllostachys Bambusoides Leaf/Stem Extract, Asparagus Officinalis Stem Extract, Artemisia Princeps Leaf Extract, Sodium Acetylated Hyaluronate, Sodium Hyaluronate Crosspolymer","abuus:nau/Ingredients: SACCHARIDE ISOMERATE, HACINAVIDE, CARBOMER CHLORPHENESIN, DSOOIUM EDTA PANTHENOL PPG-6-DECYLTETRADECETH-30, POTASSIUM HYDRODXIDE, XANTHAN GUM, PEG-14M, SODIUM HYALURONATE, FRAGRANCE, 3-O-ETHY. ASOORBIC ACID, ALOE BARBADENSIS LEAF JUICE, COLLAGEN, 1,2-HEXANEDIOL TERMINALUA FERDINANDIAHA FRUIT EXTRACT, CYSTOSEITA TAARSOFOLUA EXTRACT, POTASSILIM SORBATE, SODIUM BBNZOATE CAPRYIDL GLYCOL PANCRATIUM MARITIMUM EXTRACT, AUGAE EXTRACT, CHONDRUS CRISPUS EXTRACT, CITRUS JUNOS FRUIT EXTRACT CYNARA SOOLYMUS IAHTICHOKE LEAF EXTRACT, GLUODSE HEIBOUS ESCULDNTUS FRUIT EXTRACT, HOUFTUYNA COFDATA EXTRACT HURLURONIC ACDHYDHOLYZED 2 HYALURONIC ACID, HYDROLYZED SODUM HYALURONATE HYDNOXYPROPYDURIMONUM E HYALURONATE OENOTHERA BIENNS (EVDNING PRMHOGED BEED ETRACT, PHELLODENDRON AMURENSE BARKEXTRACT, POTASSIUMHYALURONATE PRUNUS PERSICAPEADHALEAF SODUMHYALURONATE CRDSSPOLYMER","abuus, nau/Ingredients, SACCHARIDE ISOMERATE, HACINAVIDE, CARBOMER CHLORPHENESIN, DSOOIUM EDTA PANTHENOL, PPG-6-DECYLTETRADECETH-30, POTASSIUM HYDRODXIDE, XANTHAN GUM, PEG-14M, SODIUM, HYALURONATE, FRAGRANCE, 3-O-ETHY. ASOORBIC ACID, ALOE BARBADENSIS LEAF JUICE, COLLAGEN, 1,2-HEXANEDIOL TERMINALUA FERDINANDIAHA FRUIT EXTRACT, CYSTOSEITA, TAARSOFOLUA EXTRACT, POTASSILIM SORBATE, SODIUM BBNZOATE CAPRYIDL GLYCOL, PANCRATIUM MARITIMUM EXTRACT, AUGAE EXTRACT, CHONDRUS CRISPUS EXTRACT, CITRUS, JUNOS FRUIT EXTRACT CYNARA SOOLYMUS IAHTICHOKE LEAF EXTRACT, GLUODSE HEIBOUS, ESCULDNTUS FRUIT EXTRACT, HOUFTUYNA COFDATA EXTRACT HURLURONIC ACDHYDHOLYZED, 2, HYALURONIC ACID, HYDROLYZED SODUM HYALURONATE HYDNOXYPROPYDURIMONUM, E, HYALURONATE OENOTHERA BIENNS (EVDNING PRMHOGED BEED ETRACT, PHELLODENDRON, AMURENSE BARKEXTRACT, POTASSIUMHYALURONATE PRUNUS PERSICAPEADHALEAF, SODIUM HYALURONATE CROSSPOLYMER",1234,132,0.4919,0.7803,0.4895,0.7652,53.2085,
original,x119.jpg,labelx119.txt,ok,"Aqua, Propanediol, Niacinamide, Carbomer, Triethanolamine, Butylene Glycol, Dipotassium Glycyrrhizate, Glycerin, Aloe Barbadensis Leaf Extract, Glycolic Acid, Mannitol, Allantoin, Alpha-Arbutin, Disodium EDTA, Sodium Tripolyphosphate, Saccharum Officinarum Extract, Dimocarpus Longan Fruit Extract, Cellulose, Honey Extract, Yeast Ferment Extract, 1,2-Hexanediol, Caprylyl 2-Glyceryl Ascorbate, Collagen, Propylene Glycol, Citrus Limon Fruit Extract, Cucumis Sativus Fruit Extract, Decyl Glucoside, Glyceryl Stearate Citrate, Hydrogenated Castor Oil, Maltodextrin, Camellia Sinensis Leaf Extract, Citrus Aurantium Dulcis Fruit Extract, Pyrus Malus Fruit Extract, Tranexamic Acid, Hydroxypropyl Methylcellulose, Phenoxyethanol, Chlorphenesin, CI 77891, Fragrance","BUTYLENE GLYCOL, DIPOTASSIUM GLYCYRRHIZATE, GLYCERIN, ALOE BARBADENSIS LEAFEXTRACT, GLYCOLICACID,MANNITOL,ALLANTOINALPHA-ARBUTIN,DISODIUMEDTASODIUMTRIPOLYPHOSPHATE, SACCHARUM OFFICNARUM EXTRACT, DIMOCARPUS LONGAN FRUIT EXTRACT,CELLULOSE, HONEY EXTRACT,YEASTFERMENTEXTRACT,12-HEXANEDIOL,CAPRYLYL2-GLYCERYLASCORBATE,COLLAGEN PROPYLENE GLYCOL, CITRUS LIMON FRUIT EXTRACT, CUCUMIS SATIVUS FRUIT EXTRACT, DECYL CHLORPHENESIN, CT7891, FRAGRANCE","BUTYLENE GLYCOL, DIPOTASSIUM GLYCYRRHIZATE, GLYCERIN, ALOE BARBADENSIS LEAFEXTRACT, GLYCOLICACID, MANNITOL, ALLANTOINALPHA-ARBUTIN, DISODIUMEDTASODIUMTRIPOLYPHOSPHATE, SACCHARUM OFFICNARUM EXTRACT, DIMOCARPUS LONGAN FRUIT EXTRACT, CELLULOSE, HONEY, EXTRACT, YEASTFERMENTEXTRACT,12-HEXANEDIOL, CAPRYLYL 2-GLYCERYL ASCORBATE, COLLAGEN, PROPYLENE GLYCOL, CITRUS LIMON FRUIT EXTRACT, CUCUMIS SATIVUS FRUIT EXTRACT, DECYL, CHLORPHENESIN, CT7891, FRAGRANCE",761,82,0.4258,0.6829,0.4126,0.6098,47.1555,
original,x12.jpg,labelx12.txt,ok,"Water, Isononyl Isononanoate, Glycerin, Niacinamide, Hydrogenated Polydecene, Propanediol, Sodium Acrylates Copolymer, Xylitylglucoside, Butylene Glycol, Cetearyl Alcohol, Anhydroxylitol, Phenoxyethanol, Glyceryl Stearate, Butyrospermum Parkii (Shea) Butter, Lecithin, PEG-100 Stearate, Xylitol, Chlorphenesin, Glucose, Disodium EDTA, Tocopheryl Acetate, Sodium Hyaluronate, Aloe Barbadensis Leaf Juice, Hydrolyzed Hyaluronic Acid, Maltodextrin, Alteromonas Ferment Extract, Potassium Sorbate","Glycol, Parkil EDTA. Hyaluron Maltodextrin, Alteromonas Ferment Extract, Potasslum Sorbate. Sodium ate. 517","Glycol, Parkil, EDTA, Hyaluron, Maltodextrin, Alteromonas Ferment Extract, Potassium Sorbate, Sodium, ate, 517",492,49,0.8455,0.9592,0.8313,0.9184,42.9563,
original,x120.jpg,labelx120.txt,ok,"Water, Niacinamide, Butylene Glycol, Glycerin, Betaine, Phenoxyethanol, Panthenol, Polysorbate 20, Carbomer, Xanthan Gum, Polyquaternium-7, Methylsilanol Mannuronate, Centella Asiatica Leaf Vesicles, Centella Asiatica Leaf Extract, 1,2-Hexanediol, Ethylhexylglycerin, Saccharide Isomerate, Ubiquinone, Caprylic/Capric Triglyceride, Olea Europaea (Olive) Fruit Oil, Hydrogenated Lecithin, Butyrospermum Parkii (Shea) Butter, Cholesterol, Ceramide NP, Phytosphingosine, Fragrance, Aloe Vera Vesicles, Sodium Hyaluronate, Potassium Hydroxide","douus:nou (Ingredients) : Water, Niacinamide, Butylene Glycol, Glycerin, Betaine, PhenoxyethanolPanthenol, Polysorbate 20, Carbomer, Xanthan Gum, Polyquaternium-7, Methylsilanol Mannuronate, Centella Asiatica Leaf Vesicies, Centella Asiatica Leaf Extract, 1,2-Hexanediol, Ethylhexyiglycerin, Saccharide Isomerate, Ubiquinone, Caprylic/Capric Triglyceride, Olea Europaea (Olive) Fruit Oil, Hydrogenated Lecithin, Butyrospermum Parkll (Shea) Butter, Chciasterol, Ceramide NP, Phytosphingosine, Fragrance, Aloe Vera Vesicies, Sodium Hyaluronate, Potassium Hydroxide","douus, nou (Ingredients), Water, Niacinamide, Butylene Glycol, Glycerin, Betaine, PhenoxyethanolPanthenol, Polysorbate 20, Carbomer, Xanthan Gum, Polyquaternium-7, Methylsilanol Mannuronate, Centella Asiatica Leaf Vesicies, Centella Asiatica Leaf Extract, 1,2-Hexanediol, Ethylhexylglycerin, Saccharide, Isomerate, Ubiquinone, Caprylic/Capric Triglyceride, Olea Europaea (Olive) Fruit Oil, Hydrogenated Lecithin, Butyrospermum Parkii (Shea) Butter, Chciasterol, Ceramide NP, Phytosphingosine, Fragrance, Aloe Vera Vesicies, Sodium Hyaluronate, Potassium Hydroxide",538,54,0.0669,0.1852,0.0632,0.1667,56.8646,
original,x121.jpg,labelx121.txt,ok,"Aqua (Water), Octoxynol, Homosalate, Butyl Methoxydibenzoylmethane, Ethylhexyl Salicylate, Propylene Glycol, C12-15 Alkyl Benzoate, Potassium Cetyl Phosphate, Phenoxyethanol, Xanthan Gum, Chlorphenesin, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Silica Dimethyl Silylate, Titanium Dioxide, Disodium EDTA, Sodium Stearoyl Glutamate, Tocopheryl Acetate, Carbomer, Sodium Hydroxide, Parfum (Fragrance), 3-O-Ethyl Ascorbic Acid, Sodium Hyaluronate, Retinyl Palmitate, Caffeine, Maltodextrin, Centella Asiatica Leaf Extract, Hydroxyethylcellulose, Tocopherol","douds:neu u (Ingredients) : Aqua (Water), Octocrylene, Homosalate, Butyl Methoxydibenzoylmethane, Ethylhexyl Salicylate, Propylene Glycol, C12-15 Alkyl Benzoate, Potassium Cetyl F Phosphate, Phenoxyethanol, Xanthan Gum, Chlorphanesin, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Silica Dimethyl Silylate, Tilanium Dioxide, Disodium EDTA, Sodium Stearoyl Glutamate, Tocopheryl Acetate, Carbomer, Sodium Hydroxide, Parfum (Fragranco). 3-O-Ethyl Ascorbic Acid, Sodium Hyaluronate, Retinyl Palmitate, Caffeine, Maltodextrin. Centella Asiatica Leaf Extract. Hydroxyethylcellulose, Tocopherol","douds, neu, Aqua (Water), Octocrylene, Homosalate, Butyl, Methoxydibenzoylmethane, Ethylhexyl, Salicylate, Propylene, Glycol, C12-15 Alkyl, Benzoate, Potassium, Cetyl F, Phosphate, Phenoxyethanol, Xanthan, Gum, Chlorphenesin, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Silica, Dimethyl, Silylate, Tilanium Dioxide, Disodium, EDTA, Sodium, Stearoyl Glutamate, Tocopheryl Acetate, Carbomer, Sodium Hydroxide, Parfum (Fragrance), 3-O-Ethyl Ascorbic Acid, Sodium, Hyaluronate, Retinyl, Palmitate, Caffeine, Maltodextrin, Centella Asiatica, Leaf, Extract, Hydroxyethylcellulose, Tocopherol",556,56,0.0755,0.1964,0.0647,0.3393,54.291,
original,x122.jpg,labelx122.txt,ok,"Aqua, Glycerin, Propylene Glycol, Triethanolamine, Salicylic Acid, Betaine, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Zanthoxylum Bungeanum Fruit Extract, Panthenol, Ethylhexylglycerin, Paeonia Suffruticosa Root Extract, Caprylhydroxamic Acid, Xanthan Gum, Acrylamide/Sodium Acryloyldimethyltaurate Copolymer, Pentylene Glycol, Ammonium Acrylate, PEG-40 Hydrogenated Castor Oil, Sodium Sulfate, Sodium Hyaluronate, Propanediol, Potassium Hyaluronate, Hydrolyzed Hyaluronic Acid, Hyaluronic Acid, Ceramide NS, Ceramide NP, Ceramide EOS, Ceramide EOP, Ceramide AP, Allantoin, Hydroxyphenyl Propamidobenzoic Acid, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Fragrance, Sodium Hyaluronate Crosspolymer, Sodium Acetylated Hyaluronate, Hydrolyzed Sodium Hyaluronate, Centella Asiatica Leaf Extract, Camellia Sinensis Leaf Extract, Beta-Glucan","[INGREDIENTSJ AQUA, GLYCERIN, PROPYLENE GLYCOL, TRIETHANOLAMINE, SALICYLIC ACID, BETAINE, BUTYLENE GLYCOL, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, ZANTHOXYLUM BUNGEANUM FRUIT EXTRACT, PANTHENOL, PHENOXYETHANOL ETHYLHEXYLGLYCERIN, PAEONIA SUFFRUTICOSA ROOT EXTRACT, CAPRYLHYDROXAMIC ACID, XANTHAN GUM, ACRYLAMIDE/ SODIUM ACRYLOYLDIMETHYLTAURATE COPOLYMER, PENTYLENE GLYCOL, AMMONIUM SULFATE, PEG-40 HYDROGENATED CASTOR OIL, SODIUM SULFATE, SODIUM HYALURONATE, PROPANEDIOL, POTASSIUM HYALURONATE, HYDROXYPROPYLTRIMONIUM HYALURONATE. HYDROLYZED HYALURONIC ACID, HYALURONIC ACID, CERAMIDE NS, CERAMIDE NP, CERAMIDE EOS, CERAMIDE EOP CERAMIDE AP, ALLANTOIN, HYDROXYPHENYL PROPAMIDOBENZOIC ACID, MELALEUCA ALTERNIFOLIA (TEA TREE) LEAF OIL, FRAGRANCE. SODIUM HYALURONATE CROSSPOLYMER, SODIUM ACETYLATED HYALURONATE, HYDROLYZED SODIUM HYALURONATE, CENTELLA ASIATICA EXTRACT.CAMELLIA SINENSIS LEAF EXTRACT, BETA-GLUCAN","[INGREDIENTSJ AQUA, GLYCERIN, PROPYLENE GLYCOL, TRIETHANOLAMINE, SALICYLIC ACID, BETAINE, BUTYLENE GLYCOL, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, ZANTHOXYLUM BUNGEANUM FRUIT EXTRACT, PANTHENOL, PHENOXYETHANOL, ETHYLHEXYLGLYCERIN, PAEONIA SUFFRUTICOSA ROOT EXTRACT, CAPRYLHYDROXAMIC ACID, XANTHAN GUM, ACRYLAMIDE/, SODIUM ACRYLOYLDIMETHYLTAURATE CROSSPOLYMER, PENTYLENE GLYCOL, AMMONIUM SULFATE, PEG-40 HYDROGENATED CASTOR, OIL, SODIUM SULFATE, SODIUM HYALURONATE, PROPANEDIOL, POTASSIUM HYALURONATE, HYDROXYPROPYLTRIMONIUM, HYALURONATE. HYDROLYZED HYALURONIC ACID, HYALURONIC ACID, CERAMIDE NG, CERAMIDE NG, CERAMIDE EOS, CERAMIDE EOP, CERAMIDE AP, ALLANTOIN, HYDROXYPHENYL PROPAMIDOBENZOIC ACID, MELALEUCA ALTERNIFOLIA (TEA TREE) LEAF OIL, FRAGRANCE, SODIUM HYALURONATE CROSSPOLYMER, SODIUM ACETYLATED HYALURONATE, HYDROLYZED SODIUM HYALURONATE, CENTELLA, ASIATICA EXTRACT.CAMELLIA SINENSIS LEAF EXTRACT, BETA-GLUCAN",840,88,0.1155,0.1591,0.125,0.1932,62.5387,
original,x123.jpg,labelx123.txt,ok,"Water, Niacinamide, Propanediol, Isononyl Isononanoate, Pentylene Glycol, PEG/PPG-17/6 Copolymer, Polyglyceryl-6 Laurate, Polyglyceryl-10 Oleate, Hydrogenated Polydecene, Butylene Glycol, Phenoxyethanol, Glycogen, Glycolic Acid, Xanthan Gum, Sodium Hydroxide, Sodium Acrylates/Beheneth-25 Methacrylate Crosspolymer, Sorbitan Palmitate, Dipotassium Glycyrrhizate, Lactic Acid, Sodium Magnesium Silicate, Citric Acid, 3-O-Ethyl Ascorbic Acid, Ethylhexylglycerin, 3-Lauryl(glyceryl) Ascorbate, Lauryl Glucoside, Honokiol, Magnolol, Disodium EDTA, Hydrolyzed Sodium Hyaluronate","OUUS:NOU: Water, Niacinamide, Propanediol, Isononyl Isononanoate. Pentylene Glycol, PEG/PPG-17/6 Copolymer, Rolyglyceryl-6 Laurate. utylene Glycol. Sodium Acryiates/Beheneth-25 Methacrylate Crosspolymer. Sorbitam Palmitate. Dipotassium Glycyrrhizate, Lactic Acid, Sodium Magnesium Silicate, Citric Acid. 3-O-Ethyl Ascorbio Acid. Ethylhexylglycerin. 3-Lauryiglyceryl Ascorbate, Lauryl Glucoside, Honokiol, Magnolol,","OUUS, NOU, Water, Niacinamide, Propanediol, Isononyl Isononanoate, Pentylene Glycol, PEG/PPG-17/6 Copolymer, Rolyglyceryl-6 Laurate, utylene Glycol, Sodium Acryiates/Beheneth-25 Methacrylate Crosspolymer. Sorbitam, Palmitate. Dipotassium Glycyrrhizate, Lactic Acid, Sodium Magnesium, Silicate, Citric Acid. 3-O-Ethyl Ascorbio Acid. Ethylhexylglycerin, 3-Lauryiglyceryl Ascorbate, Lauryl Glucoside, Honokiol, Magnolol",573,55,0.3351,0.5818,0.3351,0.5636,63.2433,
original,x124.jpg,labelx124.txt,ok,"Aqua, Kaolin, Glycerin, Cyclopentasiloxane, Bambusa Vulgaris Stem Powder, Glyceryl Stearate, Dimethicone, Isopropyl Myristate, PEG-20 Glyceryl Triisostearate, Polysorbate 60, Stearyl Alcohol, PEG-100 Stearate, Isohexadecane, Fragrance, Synthetic Wax, Titanium Dioxide, Phenoxyethanol, Carbomer, Triethanolamine, Chlorphenesin, Coffea Arabica Seed Powder, Vaccinium Myrtillus Fruit Extract, Saccharum Officinarum Extract, Cocos Nucifera Oil, Disodium EDTA, Niacinamide, Prunus Armeniaca Seed Powder, Citrus Aurantium Dulcis Fruit Extract, Citrus Limon Fruit Extract, Acer Saccharum Extract, Tocopheryl Acetate, Citrullus Lanatus Seed Oil, CI 14720, CI 19140, CI 42090, Hydrolyzed Milk Protein, Momordica Cochinchinensis Fruit Extract, Butylene Glycol, 1,2-Hexanediol, Citrullus Lanatus Fruit Extract, Solanum Lycopersicum Fruit Extract, Citrulline","dwneu (Ingredients): Aqua, Kaolin, Glycerin, Cyclopentasiloxane, Bambusa Vulgaris Stem Powder, Glyceryl Stearate, Dimethicone, Isopropy Myristate 9 Peg-20 Glyceryl Triisostearate, Polysorbate 60, Stearyl Alcohol, Peg-10 Stearate, Isohexadecane 14 Fragrance, Synthetic I Vax, Titanium Dicxide, Phenc yethanol, Carbomer, Triethanolamine, Chlorpher esin, Coffea Arabica Seed Po der, Vaccinium Myrtillus Fruit Extract, Saccharum Officinarum Extract, Cocos Ncifera Ol, Disodlum Edta, Niacinamide, Prunus Armeniaca Seed Powder, Citus Aurantium Dulcis Fruit Extract, Citrus Limon Fru. Extract, Acer SaccharuExtract, Tocopheryl Acetate, Citrullus Lanatus Se. Oil, Ci 14720, Ci 1 40, Ci 42090, Hydrolyzed Milk Protein 37 Momordica Cochinchinensis Fr Extract, Butylene Glycol, 1,2-Hexanediol, Citrullus Lanatus Fruit Extract,anum Lycopersicum Fruit Extract, Citrulline.","Aqua, Kaolin, Glycerin, Cyclopentasiloxane, Bambusa Vulgaris Stem Powder, Glyceryl Stearate, Dimethicone, Isopropy Myristate 9 Peg-20 Glyceryl Triisostearate, Polysorbate 60, Stearyl Alcohol, Peg-10 Stearate, Isohexadecane 14 Fragrance, Synthetic I Vax, Titanium Dicxide, Phenc yethanol, Carbomer, Triethanolamine, Chlorpher esin, Coffea Arabica Seed Po der, Vaccinium Myrtillus Fruit Extract, Saccharum Officinarum Extract, Cocos Ncifera Ol, Disodlum Edta, Niacinamide, Prunus Armeniaca Seed Powder, Citus Aurantium Dulcis Fruit Extract, Citrus, Limon Fru. Extract, Acer SaccharuExtract, Tocopheryl Acetate, Citrullus, Lanatus Se. Oil, Ci 14720, Ci 1 40, Ci 42090, Hydrolyzed Milk Protein, 37 Momordica Cochinchinensis Fr Extract, Butylene Glycol, 1,2-Hexanediol, Citrullus Lanatus Fruit Extract, anum Lycopersicum Fruit Extract, Citrulline",846,96,0.0709,0.3438,0.0461,0.3125,42.4308,
original,x125.jpg,labelx125.txt,ok,"Aqua, Cyclopentasiloxane, Propylene Glycol, Cyclomethicone, Niacinamide, Titanium Dioxide, Dimethicone, Glycerin, Butylene Glycol, Cetyl Dimethicone, Dimethicone Crosspolymer, PEG/PPG-18/18 Dimethicone, Phenoxyethanol, Sodium Chloride, Chlorphenesin, Sodium Polyacrylate, Aloe Barbadensis Leaf Juice Powder, Aluminum Hydroxide, Triethoxycaprylylsilane, Trideceth-6, Tetrahydrodifurfuryloxymethane, Diisopropyl Dimer Dilinoleate, CI 77491, Fragrance, CI 77492, Polyglyceryl-4 Isostearate, Cetyl PEG/PPG-10/1 Dimethicone, Mica, Hyaluronic Acid, C9-15 Fluoroalcohol Phosphate, Glutathione, Prunus Persica Fruit Extract, Oligopeptide-1","GREDIENTS/ đOUUS:NOU : AQUA CYCLCPENTASILOXANE, PROPYLENE GLYCOL, CYCLOMETHICONE, NIACINAMIDE, TITANIUM DIOKIDE, DIMETHICONE, GLYCERIN, BUTYLENE GLYCOL CETYL DIMETHICONE, DIMETHICONE CROSSPOLYMER, PEG/PPG-18/ T DIMETHICONE, PHENOXYETHANOL SODIUM CHLORIDE, CHLORPHENESIN, SODIUM POLYACRYLATE, ALOE BARBADENSIS LEAF JUICE POWDER ALUMINUM HYDROXIDE, TRIETHOXYCAPRYLYLSILANE, TRIDECETH-6, TETRAHYDRODIFERULOYIMETHANE, DIISOPROPYL DIMER DILNOLEATE,  77491, FRAGRANCE, C1 77492, POLYGLYCERYL-4 ISOSTEARATE, CETYL PEG/PPG-10/1 DIMETHICONE, HEXYL LAURATE, C9-15 FLUOROALCOHOL PHOSPHATE, GLUTATHIONE, PRUNUS PERSICA FRUIT EXTRACT. OIGOPEPTIDE-1 1aunlusupamn:10.1.6100007026","GREDIENTS/ đOUUS, NOU, AQUA CYCLCPENTASILOXANE, PROPYLENE GLYCOL, CYCLOMETHICONE, NIACINAMIDE, TITANIUM DIOXIDE, DIMETHICONE, GLYCERIN, BUTYLENE GLYCOL CETYL DIMETHICONE, DIMETHICONE CROSSPOLYMER-3, PEG/PPG-18/, DIMETHICONE, PHENOXYETHANOL SODIUM CHLORIDE, CHLORPHENESIN, SODIUM POLYACRYLATE, ALOE BARBADENSIS LEAF JUICE, POWDER ALUMINUM HYDROXIDE, TRIETHOXYCAPRYLYLSILANE, TRIDECETH-6, TETRAHYDRODIFERULOYIMETHANE, DIISOPROPYL DIMER, DILNOLEATE,  77491, FRAGRANCE, C1 77492, POLYGLYCERYL-10 ISOSTEARATE, CETYL PEG/PPG-7/3 DIMETHICONE, HEXYL, LAURATE, C9-15 FLUOROALCOHOL PHOSPHATE, GLUTATHIONE, PRUNUS PERSICA FRUIT EXTRACT. OIGOPEPTIDE-1, 1aunlusupamn, 10.1.6100007026",631,59,0.141,0.3559,0.1569,0.4237,45.0062,
original,x126.jpg,labelx126.txt,ok,"Aqua, Propanediol, Butylene Glycol, Olive Oil PEG-7 Esters, Polysorbate 20, Glycerin, Sodium Acrylates Copolymer, Snail Secretion Filtrate, Lecithin, Biosaccharide Gum-1, Hydrolyzed Sponge, Croton Lechleri Resin Extract, Ethylhexylglycerin, Hydroxypropyl Guar, Hydroxyethylcellulose, Disodium EDTA, Glyceryl Acrylate/Acrylic Acid Copolymer, Propylene Glycol, PVM/MA Copolymer, Glycolic Acid, Fragrance, Citric Acid, Sodium Magnesium Silicate, Phenoxyethanol, Xanthan Gum, Dipotassium Glycyrrhizate","5s: 8noKun 187-10u AQUA, PROPANEDIOL, BUTYLENE GLYCOL, OLIVE OIL PEG-7 ESTERS, POLYSORBATE 2O, GLYCERIN, SODIUM ACRYLATES COPOLYMER, SNAIL SECRETION FILTRATE, LECITHIN, BIOSACCHARIDE GUM-1, HYDROLYZED SPONGE, CROTON LECHLERI RESIN EXTRACT, ETHYLHEXYLGLYCERIN, HYDROXYPROPYL GUAR, HYDROXYETHYLCELLULOSE, DISODIUM EDTA, GLYCERYL ACRYLATE/ACRYLICACID COPOLYMER, PROPYLENE GLYCOL, PVM/MA COPOLYMER, GLYCOLIC ACID, FRAGRANCE, LACTIC ACID, SODIUM MAGNESIUM SILICATE, CITRIC ACID, PHENOXYETHANOL,XANTHAN GUM, DIPOTASSIUM GLYCYRRHIZATE A en/ kn/Tann","5s, 8noKun 187-10u, AQUA, PROPANEDIOL, BUTYLENE GLYCOL, OLIVE OIL PEG-7 ESTERS, POLYSORBATE 2O, GLYCERIN, SODIUM ACRYLATES CROSSPOLYMER, SNAIL, SECRETION FILTRATE, LECITHIN, BIOSACCHARIDE GUM-1, HYDROLYZED, SPONGE, CROTON LECHLERI RESIN EXTRACT, ETHYLHEXYLGLYCERIN, HYDROXYPROPYL GUAR, HYDROXYETHYLCELLULOSE, DISODIUM EDTA, GLYCERYL, ACRYLATE/ACRYLICACID, COPOLYMER, PROPYLENE, GLYCOL, PVM/MA COPOLYMER, GLYCOLIC ACID, FRAGRANCE, LACTIC, ACID, SODIUM, MAGNESIUM, SILICATE, CITRIC, ACID, PHENOXYETHANOL, XANTHAN GUM, DIPOTASSIUM, GLYCYRRHIZATE, A, en/ kn/Tann",497,53,0.1066,0.2453,0.1368,0.3962,63.7413,
original,x127.jpg,labelx127.txt,ok,"Aqua, Octyl Salicylate, C12-15 Alkyl Benzoate, Isohexadecane, Propanediol, PEG-15/PPG-70 Glyceryl Ether/IPDI/DMPA Copolymer, Dibutyl Adipate, Homosalate, Niacinamide, Titanium Dioxide, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Acrylates/C12-22 Alkyl Methacrylate Copolymer, C15-19 Alkane, Zinc Oxide, Behenyl Alcohol, Magnesium Aluminum Silicate, Polyglyceryl-10 Pentastearate, Phenoxyethanol, Cucumis Melo Fruit Extract, Propylene Glycol, Polyhydroxystearic Acid, Glycerin, Butylene Glycol, Ethylhexyl Triazone, Hydrated Silica, Chlorphenesin, Diutan Gum, Gossypium Herbaceum Callus Culture, Sodium Stearoyl Lactylate, Pseudoalteromonas Ferment Extract, Aluminum Hydroxide, Neopentyl Glycol Diethylhexanoate, Lecithin, Cetyl Alcohol, Disodium EDTA, Zinc PCA, 1,2-Hexanediol, Avena Sativa Kernel Extract, Biosaccharide Gum-4, Glycyrrhizinate, Hydroxyacetophenone, Citric Acid, Maltodextrin, Aloe Barbadensis Leaf Juice","IUI.n GT UUNUCe ro    n nc   n   Polyhydroxystearic Acid, Glycerin, Butylene Glycol, Ethylhexyl Triazone, Hydrated Sllica, Chlorphenesin, Dlutan Gum, Gossyplum Herbaceum Callus Culture, Sodlum Stearoyl Lactylate, Pseudoalteromonas Ferment Extract, Barbadensis Leaf Juice, Sodium Benzoate  53 7","IUI.n GT UUNUCe, ro, n, nc, n, Polyhydroxystearic Acid, Glycerin, Butylene Glycol, Ethylhexyl Triazone, Hydrated Sllica, Chlorphenesin, Dlutan Gum, Gossyplum Herbaceum Callus, Culture, Sodlum Stearoyl Lactylate, Pseudoalteromonas Ferment Extract, Barbadensis Leaf Juice, Sodium Benzoate, 53 7",968,97,0.7273,0.8144,0.7231,0.8247,42.8355,
