dataset,image_file,label_file,status,reference_text,ocr_text,ref_chars,ref_words,cer,wer,ocr_time_sec,error
blur,blur_x103.jpg,labelx103.txt,ok,"Deionized Water, Hexanediol, Triethanolamine, PEG-8, Butylene Glycol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Salicylic Acid, Sodium Hyaluronate, Rice Ferment Filtrate, Witch Hazel Extract, Sodium Benzoate, Phenoxyethanol, Isosteramidopropyl Ethyldimonium Ethosulfate, Sodium Hydroxide, Oryza Sativa Bran Extract, Anthemis Nobilis Flower Extract, Propylene Glycol, Alpha-Arbutin, Boswellia Serrata, Honey Extract, Oligopeptide-10, Olea Europaea (Olive) Fruit Oil, Carthamus Tinctorius Seed Oil, 24",,503,55,1.0,1.0,0.0251,
blur,blur_x104.jpg,labelx104.txt,ok,"Water, Kaolin, Glycerin, Cetyl Alcohol, Dimethicone, Magnesium Aluminum Silicate, Glyceryl Stearate, PEG-100 Stearate, Xanthan Gum, Caprylyl Glycol, Phenethyl Alcohol, CI 77499, Carbon, Hamamelis Virginiana Leaf Extract, Propylene Glycol, Salicylic Acid, Glycolic Acid, Lactic Acid, Disodium EDTA, O-Cymen-5-OL, Pentylene Glycol, PEG-8, Butylene Glycol, Citric Acid, Isosteramidopropyl Ethyldimonium Ethosulfate, Lecithin, Ethylhexylglycerin, Triethoxycaprylylsilane, Sodium Benzoate, Malic Acid, Polysorbate 60, Sodium Hydroxide, Madecassic Acid, Camellia Sinensis Leaf Extract, Potassium Sorbate, Asiaticoside, Asiatic Acid, Hydrolyzed Candida Saitoana Extract, Phenoxyethanol, Vaccinium Citrus Medica Limonum (Lemon) Fruit Extract, Pyrus Malus Fruit Extract, Saccharum Officinarum Extract, Myrtillus Fruit Extract, Vitis Vinifera (Grape) Fruit Extract, Carthamus Tinctorius Seed Oil, Olea Europaea (Olive) Fruit Oil, 47",,922,106,1.0,1.0,0.024,
blur,blur_x105.jpg,labelx105.txt,ok,"Water, Propylene Glycol, Propanediol, Niacinamide, Panthenol, C12-15 Pareth-12, Betaine, Glycerin, Ammonium Polyacryloyldimethyl Taurate, Carbomer, Xanthan Gum, Potassium Hydroxide, Caprylyl Glycol, Disodium EDTA, Sodium Hyaluronate, Ethylhexylglycerin, Benzoic Acid, Pentylene Glycol, Lecithin, Cananga Odorata Flower Oil, Citrus Aurantium Dulcis Peel Oil Expressed, Lavandula Angustifolia Oil, Polysorbate 60, Madecassic Acid, Triheptanoin, Jasminum Officinale Flower Oil, Michelia Alba Flower Oil, Asiaticoside, Asiatic Acid, Pelargonium Graveolens Flower Oil, Phenoxyethanol, Lavandula Hybrida Extract, Behenic Acid, Ceramide NP, Cholesterol, Ceramide NS, Ceramide AP, Ceramide EOP, Ceramide EOS, Caprooyl Phytosphingosine, Ascorbyl Palmitate, Citric Acid, Glyceryl Oleate, Glyceryl Stearate, Tocopherol, 46",,811,92,1.0,1.0,0.022,
blur,blur_x106.jpg,labelx106.txt,ok,"Water, Propylene Glycol, Niacinamide, C12-15 Alkyl Benzoate, Isononyl Isononanoate, Ammonium Acryloyldimethyltaurate/VP Copolymer, Carbomer, Caprylyl Glycol, Phenethyl Alcohol, Glycerin, Tocopheryl Acetate, Xanthan Gum, Triheptanoin, Pentylene Glycol, Benzoic Acid, Hyaluronic Acid, Lavandula Angustifolia Oil, 3-O-Ethyl Ascorbic Acid, Galactomyces Ferment Filtrate, Sodium Hyaluronate, Citrus Aurantium Dulcis Peel Oil Expressed, Rosmarinus Officinalis Leaf Oil, Citrus Aurantium Bergamia Fruit Oil, Polyglyceryl-6 Laurate, Polyglyceryl-10 Oleate, Mentha Arvensis Leaf Oil, Sorbitan Palmitate, Cetearath-25, Lavandula Hybrida Extract, Salvia Sclarea Oil, Cetyl Alcohol, Magnolol, Behenic Acid, Ceramide NP, Cholesterol, 1,2-Hexanediol, Ethylhexylglycerin, Ceramide AP, Ceramide EOP, Ceramide EOS, Sodium Hyaluronate, Caprooyl Phytosphingosine, Caprooyl Sphingosine, Ceramide NS, Ascorbyl Propyl Hyaluronate, Ascorbylpropyl Hydrolyzed Hyaluronate, Hydrolyzed Hyaluronic Acid, Hydroxypropyltrimonium Hyaluronate, Butylene Glycol, Dimethylsilanol Hyaluronate, Potassium Sorbate, Propanediol, Sodium Acetylated Hyaluronate, Sodium Benzoate, Sodium Hyaluronate Crosspolymer, Sodium Retinoyl Hyaluronate, Zinc Hydrolyzed Hyaluronate, 58",,1231,129,1.0,1.0,0.021,
blur,blur_x107.jpg,labelx107.txt,ok,"Water, Propylene Glycol, C12-15 Alkyl Benzoate, Niacinamide, Glycerin, Ammonium Acryloyldimethyltaurate/VP Copolymer, Propanediol, Carbomer, Tocopheryl Acetate, Xanthan Gum, Potassium Hydroxide, Caprylyl Glycol, Disodium EDTA, Dimethicone Isosorbide, Ethylhexylglycerin, Sodium Hyaluronate, Pentylene Glycol, Triheptanoin, Butylene Glycol, Citrus Aurantium Bergamia Fruit Oil, Citrus Limon Peel Oil, Jasminum Sambac Flower Extract, Phenoxyethanol, Cetyl Alcohol, Cananga Odorata Flower Oil, Lavandula Hybrida Extract, Behenic Acid, Ceramide NP, Cholesterol, Ceramide NS, Ceramide AP, Ceramide EOP, Ceramide EOS, Glycine Soja (Soybean) Oil, Hydrogenated Lecithin, Acetyl Hexapeptide-8, Caprooyl Phytosphingosine, Palmitoyl Tripeptide-8, Ascorbyl Palmitate, Citric Acid, Glyceryl Oleate, Glyceryl Stearate, Lecithin, Tocopherol, Sodium Oleate, Oligopeptide-1, Fragrance, 48",,871,96,1.0,1.0,0.0201,
blur,blur_x108.jpg,labelx108.txt,ok,"Water, Propylene Glycol, Niacinamide, Glycerin, Caprylic/Capric Triglyceride, Cyclopentasiloxane, Sorbitol, Ammonium Acryloyldimethyltaurate/VP Copolymer, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Isononyl Isononanoate, Salicylic Acid, Polyacrylate, Chlorphenesin, Hamamelis Virginiana Leaf Extract, Caprylyl Glycol, Potassium Hydroxide, C13-14 Isoparaffin, Disodium EDTA, O-Cymen-5-OL, Lecithin, Xanthan Gum, Triheptanoin, PEG-8, Pentylene Glycol, Benzoic Acid, Hyaluronic Acid, Lavandula Angustifolia Oil, Propanediol, Sodium Hydroxide, Ethylhexylglycerin, Citrus Hystrix Oil, Eucalyptus Globulus Leaf Oil, Melaleuca Alternifolia Leaf Oil, Madecassic Acid, Sodium Sorbate, Asiaticoside, Lavandula Hybrida Extract, Sodium Hyaluronate, Behenic Acid, Ceramide NP, Cholesterol, 1,2-Hexanediol, Bioflavonoids, Carthamus Tinctorius Seed Oil, Ceramide NS, Olea Europaea (Olive) Fruit Oil, Cetyl Alcohol, Ceramide AP, Ceramide EOP, Ceramide EOS, Dimethylsilanol Hyaluronate, Hydrolyzed Hyaluronic Acid, Hydrolyzed Sodium Hyaluronate, Butylene Glycol, Ascorbyl Propyl Hyaluronate, Ascorbylpropyl Hydrolyzed Hyaluronate, Hydroxypropyltrimonium Hyaluronate, Potassium Sorbate, Sodium Acetylated Hyaluronate, Sodium Hyaluronate Crosspolymer, Sodium Retinoyl Hyaluronate, Zinc Hydrolyzed Hyaluronate, Caprooyl Phytosphingosine, Caprooyl Sphingosine, 65",,1364,138,1.0,1.0,0.0174,
blur,blur_x109.jpg,labelx109.txt,ok,"Water, Propylene Glycol, C12-15 Alkyl Benzoate, Niacinamide, Betaine, Glycerin, Ammonium Acryloyldimethyltaurate/VP Copolymer, Propanediol, Carbomer, Tocopheryl Acetate, Xanthan Gum, Potassium Hydroxide, Caprylyl Glycol, Disodium EDTA, Triheptanoin, Hydroxypropyl Cyclodextrin, Ethylhexylglycerin, Pentylene Glycol, Benzoic Acid, Hyaluronic Acid, Triethanolamine, Citrus Aurantium Dulcis Peel Oil Expressed, Lavandula Angustifolia Oil, Adenosine, Jasminum Officinale Flower Oil, Michelia Alba Flower Oil, Sodium Hyaluronate, Citric Acid, 1,2-Hexanediol, Sodium Benzoate, Lavandula Hybrida Extract, Pelargonium Graveolens Flower Oil, Butylene Glycol, Dimethylsilanol Hyaluronate, Hydrolyzed Hyaluronic Acid, Hydroxypropyltrimonium Hyaluronate, Ascorbyl Propyl Hyaluronate, Ascorbylpropyl Hydrolyzed Hyaluronate, Potassium Sorbate, Sodium Acetylated Hyaluronate, Sodium Hyaluronate Crosspolymer, Sodium Retinoyl Hyaluronate, Zinc Hydrolyzed Hyaluronate, 44",,954,97,1.0,1.0,0.0264,
blur,blur_x110.jpg,labelx110.txt,ok,"Water, Dipropylene Glycol, Glycerin, Niacinamide, Methyl Gluceth-20, Ceramide NP, Bifida Ferment Filtrate, Hydrolyzed Collagen, Lactobacillus Ferment, Lactococcus Ferment, Panthenol, Ammonium Acryloyldimethyltaurate/VP Copolymer, Pentaerythrityl Tetraethylhexanoate, Sodium Hyaluronate, Hydroxyacetophenone, Trimethamine, Carbomer, Butylene Glycol, Adenosine, Caprylic/Capric Triglyceride, Caprylyl Glycol, Hydrogenated Lecithin, Disodium EDTA, 1,2-Hexanediol, 25",,463,42,1.0,1.0,0.0198,
blur,blur_x111.jpg,labelx111.txt,ok,"Water, Dipropylene Glycol, Glycerin, Niacinamide, Methyl Gluceth-20, Ammonium Acryloyldimethyltaurate/VP Copolymer, Pentaerythrityl Tetraethylhexanoate, Trehalose, Caffeine, Sodium Hyaluronate, Hydroxyacetophenone, Tromethamine, Carbomer, Butylene Glycol, Adenosine, Caprylic/Capric Triglyceride, Caprylyl Glycol, Hydrogenated Lecithin, Disodium EDTA, 1,2-Hexanediol, Ceramide NP, Hamamelis Virginiana (Witch Hazel) Extract, Camellia Sinensis Leaf Extract, Chlorogenic Acids, Caffeic Acid, Acetyl Tetrapeptide-5, Ethylhexylglycerin, Arginine, Glycine, Serine, Leucine, Lysine, Histidine, Proline, Phenylalanine, Threonine, Tyrosine, Alanine, Isoleucine, Aspartic Acid, Cysteine, Valine, Methionine, Glutamic Acid, Hexapeptide-9, Palmitoyl Pentapeptide-5, Palmitoyl Tripeptide-1, Copper Tripeptide-1, Acetyl Hexapeptide-8, 50",,824,78,1.0,1.0,0.0243,
blur,blur_x112.jpg,labelx112.txt,ok,"Water, Dipropylene Glycol, Glycerin, Niacinamide, Methyl Gluceth-20, Adenosine, Bifida Ferment Filtrate, Sodium DNA, Sodium Hyaluronate, Ceramide NP, Lactobacillus Ferment, Lactococcus Ferment, Ammonium Acryloyldimethyltaurate/VP Copolymer, Pentaerythrityl Tetraethylhexanoate, Hydroxyacetophenone, Tromethamine, Carbomer, Butylene Glycol, Caprylic/Capric Triglyceride, Caprylyl Glycol, Hydrogenated Lecithin, Disodium EDTA, 1,2-Hexanediol, 24",,443,41,1.0,1.0,0.0203,
blur,blur_x113.jpg,labelx113.txt,ok,"Water, Petrolatum, Cyclopentasiloxane, Glycerine, Mineral Oil, Glyceryl Stearate, Dimethicone, Polysorbate 80, Cetyl Alcohol, PEG-100 Stearate, Stearyl Alcohol, Fragrance, Phenoxyethanol, Acrylamide/Sodium Acrylate Copolymer, Carbopol, Niacinamide, Butyrospermum Parkii Butter, PEG-75 Stearate, Trideceth-6, Triethylene Glycol, Aloe Barbadensis Leaf Juice Powder, Disodium EDTA, Tocopheryl Acetate, Cetethyl Morpholinium Ethosulfate, Cetearth-20, Butylene Glycol, Caprylyl/2-Glyceryl Ascorbate, CI 16035, Hibiscus Sabdariffa Flower Extract, 1,2-Hexanediol, Diamond Powder, Bellis Perennis Flower Extract, Jasminum Officinale Flower Extract, Spiraea Ulmaria Flower Extract, Ethylhexanediol, 36",,692,72,1.0,1.0,0.0178,
blur,blur_x114.jpg,labelx114.txt,ok,"Water, Propylene Glycol, Niacinamide, Paraffinum Liquidum, Fragrance, Sodium Polyacrylate, Phenoxyethanol, Butylene Glycol, Isopropyl Palmitate, Ethylhexyl Methoxycinnamate, Disodium EDTA, Octocrylene, Xanthan Gum, Ethylhexylglycerin, Morus Alba Root Extract, Glutathione, Polyglyceryl-6 Laurate, Polyglyceryl-10 Oleate, BHT, Chlorphenesin, CI 17200, Sorbitan Palmitate, CI 15510, 3-O-Ethyl Ascorbic Acid, 1,2-Hexanediol, Sodium Hyaluronate, Ascorbyl Propyl Hyaluronate, Ascorbylpropyl Hydrolyzed Hyaluronate, Dimethylsilanol Hyaluronate, Hyaluronic Acid, Hydrolyzed Hyaluronic Acid, Hydrolyzed Sodium Hyaluronate, Hydroxypropyltrimonium Hyaluronate, Pentylene Glycol, Potassium Sorbate, Propanediol, Sodium Acetylated Hyaluronate, Sodium Benzoate, Sodium Hyaluronate Crosspolymer, Sodium Retinoyl Hyaluronate, Zinc Hydrolyzed Hyaluronate, 42",,842,83,1.0,1.0,0.0261,
blur,blur_x115.jpg,labelx115.txt,ok,"Aqua, Methoxycinnamate, Glycerin, Isopropyl Myristate, Titanium Dioxide, Ethylhexyl Methoxycinnamate, Butylene Glycol, Sodium Polyacrylate, Octocrylene, Phenoxyethanol, Lanatus Fruit Extract, Chlorphenesin, Trideceth-6, Niacinamide, Allantoin, Citrullus Collagen, Yogurt Powder, CI 16255, 19",,291,29,1.0,1.0,0.0124,
blur,blur_x116.jpg,labelx116.txt,ok,"Oryza Sativa (Rice) Bran Extract, Butylene Glycol, Glycerin, Dimethicone, Titanium Dioxide (CI 77891), Niacinamide, Sodium Acrylates/Sodium Acryloyldimethyl Taurate Copolymer, Cyclopentasiloxane, Water, Isohexadecane, Allantoin, Polyacrylate-13, Cyclomethicone, Polyamide-3, Boswellia Serrata Resin Extract, Ascorbyl Glucoside, Aqua (Apple) Juice, Beta Vulgaris (Beet) Root Extract, Sorbitan Sesquioleate, Fragaria Chiloensis (Strawberry) Fruit Extract, Magnesium Ascorbyl Phosphate, Tetrahexyldecyl Ascorbate, Oryza Sativa (Rice) Bran Oil, Ascorbyl Tetraisopalmitate, Disodium Phosphate, Caprylyl Glycol, Phenoxyethanol, Fragrance, 29",,635,66,1.0,1.0,0.0145,
blur,blur_x117.jpg,labelx117.txt,ok,"Aqua (Water), Dipropylene Glycol, Butylene Glycol, Propanediol, Phenoxyethanol, Chlorphenesin, Panthenol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Glycerin, Allantoin, Dipotassium Glycyrrhizate, Sodium Hydroxide, Disodium EDTA, Sodium Hyaluronate, Ectoin, Acacia Senegal Gum, Pentylene Glycol, Castanea Sativa (Chestnut) Leaf Extract, 1,2-Hexanediol, Centella Asiatica Leaf Extract, Algin, Centella Asiatica Extract, Polyacrylate, Pullulan, Aphanothece Sacrum Polysaccharides, Caprylyl Glycol, Ethylhexylglycerin, Centella Asiatica Leaf Vesicles, 29",,554,57,1.0,1.0,0.021,
blur,blur_x118.jpg,labelx118.txt,ok,"Aqua (Water), Dipropylene Glycol, Pentylene Glycol, Coco-Caprylate/Caprate, Phenoxyethanol, Glycerin, Polyacrylamide, Chlorphenesin, C13-14 Isoalkane, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Disodium EDTA, Sodium Hydroxide, Dipotassium Glycyrrhizate, Allantoin, Laureth-7, Centella Asiatica Leaf Extract, Xanthan Gum, Butylene Glycol, Ectoin, Glycogen, 1,2-Hexanediol, Lauroyl Lactylate, Algin, Phospholipids, Saccharide Isomerate, Sodium Hyaluronate, Pullulan, Caprylyl Glycol, Glyceryl Polyacrylate, Castanea Sativa (Chestnut) Leaf Extract, Inositol, Sphingolipids, Sodium Phosphate, Aphanothece Sacrum Polysaccharides, Ceramide NP, Sodium Citrate, p-Anisic Acid, Ceramide AP, Phytosphingosine, 40",,705,71,1.0,1.0,0.015,
blur,blur_x119.jpg,labelx119.txt,ok,"Deionized Water, Isododecane, Niacinamide, Propanediol, Polyglyceryl-2 Stearate, Dimethicone, Sodium Hyaluronate Crosspolymer, Triethanolamine, Butylene Glycol, Glyceryl Stearate, Stearyl Alcohol, Trideceth-9, Allantoin, Perfume, Carbomer, PEG-40 Hydrogenated Castor Oil, Hydrolyzed Sodium Hyaluronate, Glycerin, Sodium Hyaluronate, Algin, Disodium EDTA, Magnesium Ascorbyl Phosphate, Hydrolyzed Scutellaria Baicalensis Root Extract, Propylene Glycol, Polygonum Cuspidatum Root Extract, Sodium Chondroitin Sulfate, Centella Asiatica Extract, Glycyrrhiza Glabra Root Extract, Hexanoyl Dipeptide-3 Norleucine Acetate, 30",,618,64,1.0,1.0,0.0108,
blur,blur_x120.jpg,labelx120.txt,ok,"Deionized Water, Niacinamide, Propanediol, Isododecane, Polyglyceryl-2 Stearate, Dimethicone, Sodium Hyaluronate Crosspolymer, Stearyl Alcohol, Triethanolamine, Zinc Gluconate, Butylene Glycol, Carbomer, Phenoxyethanol, Salicylic Acid, Acacia Senegal Gum, Sodium Shale Oil Sulfonate, Allantoin, Chlorphenesin, Peumus Boldus Leaf Extract, Pentylene Glycol, Centella Asiatica Extract, Hydrolyzed Sodium Hyaluronate, Sodium Hyaluronate, Hydrolyzed Algin, Disodium EDTA, Polyglutamic Acid, Polyquaternium-7, Scutellaria Baicalensis Root Extract, Camellia Sinensis Leaf Extract, Rosmarinus Officinalis Leaf Extract, Xanthan Gum, Chamomilla Recutita Flower Extract, Albatrellus Ovinus Extract, Citric Acid, 1,10-Hydroxydecanoic Acid, Sebacic Acid, 1,10-Decanediol, 38",,761,81,1.0,1.0,0.0212,
blur,blur_x16.jpg,labelx16.txt,ok,"Water, Kaolin, Glycerin, Cetyl Alcohol, Dimethicone, Isopropyl Myristate, Magnesium Silicate, CI 77499, Glyceryl Stearate, PEG-100 Stearate, Xanthan Gum, Caprylyl Glycol, Phenethyl Alcohol, Hamamelis Virginiana Leaf Extract, Propylene Glycol, Salicylic Acid, PEG-8, Butylene Glycol, Citric Acid, Glycolic Acid, Lactic Acid, Disodium EDTA, O-Cymen-5-OL, Pentylene Glycol, Sodium Benzoate, Isostearamidopropyl Ethyldimonium Ethosulfate, Lecithin, Triethoxycaprylylsilane, Ethylhexylglycerin, Madecassic Acid, Camellia Sinensis Leaf Extract, Phenoxyethanol, Polysorbate 60, Sodium Hydroxide, Tartaric Acid, Asiaticosid, Asiatic Acid, Hydrolyzed Candida Saitoana Extract, Vaccinium Myrtillus Fruit Extract, Saccharum Officinarum Extract, Olea Europaea (Olive) Fruit Oil, Citrus Medica Limonum (Lemon) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Vitis Vinifera (Grape) Fruit Extract, Carthamus Tinctorius Seed Oil",,914,104,1.0,1.0,0.0226,
blur,blur_x17.jpg,labelx17.txt,ok,"Water, Propylene Glycol, Niacinamide, Panthenol, C12-15 Pareth-12, Betaine, Caprylyl Glycol, Ammonium Polyacryloydimethyl Taurate Copolymer, Benzoic Acid, Disodium EDTA, Sodium Hyaluronate, Ethylhexylglycerin, Lavandula Angustifolia Oil, Madecassic Acid, Polysorbate 60, Lecithin, Citrus Aurantium Dulcis Peel Oil, Michelia Alba Flower Oil, Asiaticosid, Asiatic Acid, Pelargonium Graveolens Flower Oil, Triheptanoin, Jasminum Officinale Flower Oil, Lavandula Hybrida Extract, Ceramide EOP, Caproyl Phytosphingosine, Cholesterol, Ceramide NS, Ceramide AP, Caproyl Sphingosine, Ascorbyl Palmitate, Citric Acid, Glyceryl Oleate, Glyceryl Stearate, Tocopherol",,655,73,1.0,1.0,0.02,
blur,blur_x18.jpg,labelx18.txt,ok,"Water, Propylene Glycol, Niacinamide, C12-15 Alkyl Benzoate, Isononyl Isononanoate, Ammonium Acryloyldimethyltaurate/VP Copolymer, Carbomer, Caprylyl Glycol, Phenethyl Alcohol, Xanthan Gum, Potassium Hydroxide, Disodium EDTA, Triheptanoin, Pentylene Glycol, Benzoic Acid, Hyaluronic Acid, Lavandula Angustifolia Oil, 3-O-Ethyl Ascorbic Acid, Galactomyces Ferment Filtrate, Soluble Collagen, Citrus Aurantium Dulcis Peel Oil Expressed, Rosmarinus Officinalis Leaf Oil, Citrus Aurantium Bergamia Fruit Oil, Polyglyceryl-6 Laurate, Polyglyceryl-10 Oleate, Mentha Arvensis Leaf Oil, Sorbitan Palmitate, Ceteareth-25, Lavandula Hybrida Extract, Salvia Sclarea Oil, Ceramide NP, Ceramide NS, Ethylhexylglycerin, Ceramide AP, Ceramide EOS, Sodium Hyaluronate, Caproyl Phytosphingosine, Caproyl Sphingosine, Ascorbyl Propyl Hyaluronate, Ascorbylpropyl Hydrolyzed Hyaluronate, Potassium Hyaluronate, Hydrolyzed Hyaluronic Acid, Hydroxypropyl Trimonium Hyaluronate, Propanediol, Sodium Acetylated Hyaluronate, Sodium Benzoate, Sodium Hyaluronate Crosspolymer, Sodium Retinoyl Hyaluronate, Zinc Hyaluronate",,1095,116,1.0,1.0,0.0112,
blur,blur_x19.jpg,labelx19.txt,ok,"Water, Propylene Glycol, C12-15 Alkyl Benzoate, Niacinamide, Glycerin, Isononyl Isononanoate, Xanthan Gum, Ammonium Acryloyldimethyltaurate/VP Copolymer, Propanediol, Carbomer, Tocopheryl Acetate, Benzoic Acid, Caprylyl Glycol, Disodium EDTA, Dimethyl Isosorbide, Ethylhexylglycerin, Sodium Hyaluronate, Butylene Glycol, Pentylene Glycol, Hydroxypyridinone Retinoate, Citrus Sinensis Peel Oil Expressed, Triheptanoin, Phenoxyethanol, Citrus Aurantium Bergamia Fruit Oil, Citrus Limon Peel Oil, Ceteareth-25, Jasminum Sambac Flower Extract, Cetyl Alcohol, Cananga Odorata Flower Oil, Lavandula Hybrida Extract, Behenic Acid, Ceramide NP, Cholesterol, Ceramide NS, Ceramide AP, Ceramide EOP, Ceramide EOS, Glycine Soja (Soybean) Oil, Hydrogenated Lecithin, Acetyl Hexapeptide-8, Caproyl Phytosphingosine, Caproyl Sphingosine, Palmitoyl Tripeptide-8, Ascorbyl Palmitate, Citric Acid, Glyceryl Oleate, Glyceryl Stearate, Lecithin, Tocopherol, Sodium Oleate, Oligopeptide-1, Fragrance",,979,107,1.0,1.0,0.0127,
blur,blur_x20.jpg,labelx20.txt,ok,"Water, Propylene Glycol, Niacinamide, Glycerin, Caprylic/Capric Triglyceride, Cyclopentasiloxane, Sorbitol, Ammonium Acryloyldimethyltaurate/VP Copolymer, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Isononyl Isononanoate, Salicylic Acid, Sodium Hyaluronate, Propanediol, C13-14 Isoparaffin, Disodium EDTA, O-Cymen-5-OL, Xanthan Gum, Triheptanoin, PEG-8, Pentylene Glycol, Benzoic Acid, Hyaluronic Acid, Laureth-7, Lavandula Angustifolia Oil, Ceteareth-25, Sodium Hydroxide, Sodium Benzoate, Isostearamidopropyl Ethyldimonium Ethosulfate, Citrus Hystrix Leaf Oil, Eucalyptus Globulus Leaf Oil, Melaleuca Alternifolia Leaf Oil, Madecassic Acid, Potassium Sorbate, Asiaticosid, Oleic Acid, Carthamus Tinctorius Seed Oil, Olea Europaea (Olive) Fruit Oil, Cetyl Alcohol, Phenoxyethanol, Bioflavonoids, 1,2-Hexanediol, Ceramide NP, Cholesterol, Ceramide NS, Ascorbyl Propyl Hyaluronate, Ascorbylpropyl Hydrolyzed Hyaluronate, Butylene Glycol, Dimethylsilanol Hyaluronate, Potassium Hyaluronate, Hydrolyzed Hyaluronic Acid, Hydroxypropyl Trimonium Hyaluronate, Sodium Acetylated Hyaluronate, Sodium Hyaluronate Crosspolymer, Sodium Retinoyl Hyaluronate, Zinc Hydrolyzed Hyaluronate, Caproyl Phytosphingosine, Caproyl Sphingosine",,1242,123,1.0,1.0,0.0302,
blur,blur_x21.jpg,labelx21.txt,ok,"Water, Propylene Glycol, C12-15 Alkyl Benzoate, Niacinamide, Betaine, Glycerin, Isononyl Isononanoate, Potassium Hydroxide, Xanthan Gum, Carbomer, Tocopheryl Acetate, Hydroxypropyl Cyclodextrin, Ethylhexylglycerin, Sodium Hyaluronate, Citrus Aurantium Dulcis Peel Oil, Cananga Odorata Flower Oil, Michelia Alba Flower Oil, Anthemis Nobilis Flower Water, Jasminum Officinale Flower Oil, Potassium Sorbate, Citric Acid, Lavandula Angustifolia Oil, Polysorbate 60, Sodium Benzoate, Disodium EDTA, Triheptanoin, Melatonin, 1,2-Hexanediol, Lavandula Hybrida Extract, Pelargonium Graveolens Flower Oil, Ceramide NP, Hyaluronic Acid, Ascorbyl Propyl Hyaluronate, Ascorbylpropyl Hydrolyzed Hyaluronate, Butylene Glycol, Dimethylsilanol Hyaluronate, Potassium Hyaluronate, Hydrolyzed Hyaluronic Acid, Hydroxypropyl Trimonium Hyaluronate, Sodium Acetylated Hyaluronate, Sodium Hyaluronate Crosspolymer, Sodium Retinoyl Hyaluronate, Zinc Hydrolyzed Hyaluronate",,949,101,1.0,1.0,0.0155,
blur,blur_x22.jpg,labelx22.txt,ok,"Water, Dipropylene Glycol, Glycerin, Niacinamide, Methyl Gluceth-20, Ceramide NP, Bifida Ferment Filtrate, Hydrolyzed Collagen, Lactobacillus Ferment, Lactococcus Ferment, Panthenol, Ammonium Acryloyldimethyltaurate/VP Copolymer, Pentaerythrityl Tetraethylhexanoate, Sodium Hyaluronate, Hydroxyacetophenone, Tromethamine, Carbomer, Butylene Glycol, Adenosine, Caprylic/Capric Triglyceride, Caprylyl Glycol, Hydrogenated Lecithin, Disodium EDTA, 1,2-Hexanediol",,459,41,1.0,1.0,0.018,
blur,blur_x23.jpg,labelx23.txt,ok,"Water, Dipropylene Glycol, Glycerin, Niacinamide, Methyl Gluceth-20, Pentaerythrityl Tetraethylhexanoate, Trehalose, Caffeine, Sodium Hyaluronate, Hydroxyacetophenone, Tromethamine, Carbomer, Butylene Glycol, Adenosine, Caprylic/Capric Triglyceride, Caprylyl Glycol, Hydrogenated Lecithin, Disodium EDTA, 1,2-Hexanediol, Ceramide NP, Hamamelis Virginiana (Witch Hazel) Extract, Camellia Sinensis Leaf Extract, Chlorogenic Acids, Collagen, Caffeic Acid, Acetyl Tetrapeptide-5, Ethylhexylglycerin, Arginine, Glycine, Serine, Leucine, Lysine, Histidine, Proline, Phenylalanine, Threonine, Tyrosine, Alanine, Isoleucine, Aspartic Acid, Cysteine, Valine, Methionine, Glutamic Acid, Hexapeptide-9, Palmitoyl Pentapeptide-5, Palmitoyl Tripeptide-1, Copper Tripeptide-1, Acetyl Hexapeptide-8",,783,75,1.0,1.0,0.0194,
blur,blur_x24.jpg,labelx24.txt,ok,"Water, Dipropylene Glycol, Glycerin, Niacinamide, Methyl Gluceth-20, Sodium DNA, Sodium Hyaluronate, Ceramide NP, Adenosine, Bifida Ferment Filtrate, Lactobacillus Ferment, Ferment Filtrate, Lactococcus Ferment, Pentaerythrityl Tetraethylhexanoate, Ammonium Acryloyldimethyltaurate/VP Copolymer, Tromethamine, Hydroxyacetophenone, Caprylic/Capric Triglyceride, Caprylyl Glycol, Carbomer, Butylene Glycol, Hydrogenated Lecithin, Disodium EDTA, 1,2-Hexanediol",,457,42,1.0,1.0,0.0155,
blur,blur_x25.jpg,labelx25.txt,ok,"Water, Petrolatum, Cyclopentasiloxane, Glycerine, Mineral Oil, Glyceryl Stearate, Dimethicone, Polysorbate 80, Cetyl Alcohol, PEG-100 Stearate, Stearyl Alcohol, Fragrance, Phenoxyethanol, Acrylamide/Sodium Acrylate Copolymer, Carbopol, Niacinamide, Butyrospermum Parkii Butter, PEG-75 Stearate, Trideceth-6, Triethylene Glycol, Aloe Barbadensis Leaf Juice Powder, Disodium EDTA, Tocopheryl Acetate, Caprylyl 2-Glyceryl Ascorbate, CI 16035, Hibiscus Sabdariffa Flower Extract, 1,2-Hexanediol, Diamond Powder, Bellis Perennis Flower Extract, Jasminum Officinale Flower Extract, Spiraea Ulmaria Flower Extract",Y AAT CETY MOROL,606,65,0.9736,1.0,0.037,
